OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Pct_GreenSpace,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y
43944,89.00,21.09,46.79,0.00,0.00,9.21,352562.30,275640.61
44087,89.00,0.00,100.00,0.00,0.00,6.92,352562.30,276821.71
47508,89.00,0.07,54.11,0.00,0.00,7.43,352562.30,275739.04
49340,89.00,0.88,90.23,0.00,0.00,11.60,352562.30,277116.99
49404,89.00,0.00,100.00,0.00,0.00,7.00,352562.30,276723.29
49714,89.00,32.82,56.16,0.00,768.30,19.77,352562.30,262156.36
50949,89.00,0.00,100.00,0.00,0.00,7.05,352562.30,276920.14
52607,89.00,13.47,85.59,0.00,771.08,18.79,352562.30,261172.11
54375,89.00,70.48,34.50,0.00,773.59,20.05,352562.30,262254.78
56876,89.00,2.06,68.52,0.00,764.08,19.25,352562.30,262057.93
58748,89.00,13.65,91.72,0.00,760.99,19.00,352562.30,261959.51
58782,89.00,9.13,82.30,0.00,766.26,18.74,352562.30,261270.53
59687,89.00,29.82,62.57,0.00,762.56,19.15,352562.30,261368.96
60003,89.00,12.19,84.42,0.00,779.99,19.68,352562.30,262353.21
16815,89.00,60.67,59.09,0.00,782.44,20.04,352562.30,262845.34
55907,89.00,55.01,48.66,0.00,758.17,19.98,352562.30,261664.23
57609,89.00,37.32,42.14,0.00,758.53,20.00,352562.30,261565.81
2256,88.99,0.00,100.00,0.00,578.19,9.28,352562.30,265010.69
45535,88.99,9.04,95.77,0.00,77.79,17.16,352562.30,274361.08
7949,88.97,1.30,100.00,0.00,336.74,9.86,352562.30,267471.32
21012,88.96,15.49,100.00,0.00,357.22,9.69,352562.30,267372.90
12322,88.92,12.88,65.40,0.00,749.43,20.00,352562.30,263042.19
47522,88.85,4.85,0.00,0.00,0.00,9.85,352562.30,277412.27
12836,88.61,29.81,56.71,0.00,765.53,20.07,352562.30,262943.76
40104,88.43,32.76,84.79,0.00,67.22,18.20,352562.30,274262.66
25877,88.42,2.25,46.57,0.00,587.75,11.15,352562.30,264813.84
47171,88.39,2.82,37.72,0.00,0.00,12.97,352562.30,277510.69
26557,88.04,0.13,78.99,0.00,582.22,9.74,352562.30,264912.27
20645,88.04,4.34,100.00,0.00,94.08,2.00,352562.30,270227.23
30577,88.04,70.33,100.00,0.00,317.78,9.40,352562.30,267569.75
37361,88.03,3.35,100.00,0.00,107.59,1.98,352562.30,270128.80
25562,88.02,1.00,71.97,0.00,72.47,10.35,352562.30,272687.86
17857,88.00,5.87,64.68,0.00,50.44,19.21,352562.30,274164.23
35948,88.00,0.00,9.29,0.00,0.00,0.56,352562.30,270916.20
64,88.00,0.00,100.00,0.00,271.53,7.34,352562.30,267865.02
2349,88.00,0.00,100.00,0.00,53.62,2.00,352562.30,270424.08
2370,88.00,0.00,100.00,0.00,32.34,2.34,352562.30,270522.50
3360,88.00,0.00,99.31,0.00,772.49,17.44,352562.30,259302.03
3863,88.00,0.08,100.00,0.00,285.25,8.16,352562.30,267766.60
3903,88.00,4.11,43.46,0.00,119.58,2.00,352562.30,270030.38
4456,88.00,14.85,100.00,0.00,300.52,8.70,352562.30,267668.17
5263,88.00,30.46,24.31,0.00,901.07,14.05,352562.30,259794.15
5751,88.00,0.00,100.00,0.00,304.55,13.86,352562.30,281349.27
9199,88.00,0.00,100.00,0.00,260.24,6.33,352562.30,267963.45
9441,88.00,24.92,92.84,0.00,874.81,15.99,352562.30,259695.73
9907,88.00,0.00,67.09,0.00,0.00,2.14,352562.30,270817.78
10607,88.00,7.61,52.07,0.00,131.66,2.00,352562.30,269931.95
10627,88.00,0.00,100.00,0.00,797.61,17.00,352562.30,259400.45
11106,88.00,0.00,89.40,0.00,16.74,2.67,352562.30,271506.75
14593,88.00,14.90,88.20,0.00,0.00,1.86,352562.30,271211.48
15883,88.00,0.00,95.95,0.00,5.19,2.20,352562.30,271408.33
16133,88.00,0.00,48.69,0.00,244.97,3.03,352562.30,268258.72
16669,88.00,8.12,70.27,0.00,69.45,11.51,352562.30,272786.28
23694,88.00,0.00,100.00,0.00,150.11,2.00,352562.30,269735.10
24937,88.00,0.00,100.00,0.00,141.40,2.30,352562.30,269833.53
28194,88.00,4.03,93.72,0.00,48.61,12.01,352562.30,280266.60
32041,88.00,0.00,100.00,0.00,0.00,2.01,352562.30,271309.90
33374,88.00,4.90,82.24,0.00,35.12,20.67,352562.30,274065.81
33514,88.00,0.91,83.27,0.00,69.62,8.57,352562.30,272491.01
34519,88.00,47.22,32.71,0.00,65.44,13.43,352562.30,272884.71
35551,88.00,34.51,11.91,0.00,60.07,14.74,352562.30,272983.13
37794,88.00,4.22,99.92,0.00,11.06,2.96,352562.30,270620.93
38733,88.00,0.00,100.00,0.00,74.61,2.00,352562.30,270325.65
38841,88.00,9.71,93.54,0.00,0.00,3.00,352562.30,270719.35
39660,88.00,0.00,84.34,0.00,257.53,13.21,352562.30,281152.42
39690,88.00,74.19,58.73,0.00,65.15,7.77,352562.30,272392.58
39742,88.00,2.22,60.83,0.00,73.80,9.34,352562.30,272589.43
41110,88.00,0.00,100.00,0.00,71.73,12.77,352562.30,280365.02
41572,88.00,9.36,91.73,0.00,351.57,13.81,352562.30,281546.12
42871,88.00,0.00,100.00,0.00,141.09,13.00,352562.30,280660.30
43575,88.00,10.21,50.65,0.00,723.38,18.00,352562.30,259105.18
45573,88.00,56.22,49.38,0.00,823.06,17.07,352562.30,259498.88
46582,88.00,4.54,95.43,0.00,210.51,13.00,352562.30,280955.57
46679,88.00,0.00,100.00,0.00,281.04,13.90,352562.30,281250.85
47144,88.00,31.00,46.99,0.00,422.33,15.96,352562.30,281841.40
47526,88.00,2.52,69.58,0.00,25.84,12.03,352562.30,280168.17
47902,88.00,0.30,100.00,0.00,187.33,13.00,352562.30,280857.15
49249,88.00,0.00,100.00,0.00,921.54,13.96,352562.30,259892.58
49681,88.00,0.00,100.00,0.00,94.85,13.00,352562.30,280463.45
49710,88.00,2.83,91.17,0.00,234.02,13.02,352562.30,281054.00
51167,88.00,0.00,100.00,0.00,164.21,13.00,352562.30,280758.72
51318,88.00,4.70,95.98,0.00,10.03,12.00,352562.30,279971.32
51379,88.00,32.59,74.45,0.00,11.06,11.88,352562.30,280069.75
51898,88.00,9.57,83.23,0.00,398.58,16.99,352562.30,281742.97
53001,88.00,0.00,87.52,0.00,15.10,11.90,352562.30,279872.90
53134,88.00,0.00,100.00,0.00,117.97,13.00,352562.30,280561.87
54076,88.00,0.00,98.41,0.00,328.06,13.84,352562.30,281447.70
55761,88.00,0.46,100.00,0.00,446.75,15.25,352562.30,281939.82
56015,88.00,28.80,85.91,0.00,375.07,15.34,352562.30,281644.55
56630,88.00,26.14,80.33,0.00,848.80,16.87,352562.30,259597.30
57802,88.00,0.00,100.00,0.00,889.28,14.00,352562.30,260089.43
58228,88.00,0.00,100.00,0.00,699.45,14.02,352562.30,259006.75
58342,88.00,8.49,99.30,0.00,747.74,17.98,352562.30,259203.60
58555,88.00,0.00,100.00,0.00,905.07,14.00,352562.30,259991.01
23128,87.96,0.00,53.08,0.00,244.97,2.41,352562.30,268357.15
26766,87.91,0.00,99.35,0.00,246.77,4.00,352562.30,268160.30
34156,87.80,7.61,100.00,0.00,251.92,5.55,352562.30,268061.87
1878,87.78,59.40,33.02,0.00,55.10,17.94,352562.30,273081.56
3924,87.69,0.00,100.00,0.00,161.39,2.00,352562.30,269636.67
23917,87.61,0.00,48.59,0.00,246.67,2.26,352562.30,268455.57
8895,87.46,0.00,100.00,0.00,173.35,2.00,352562.30,269538.25
31742,87.20,65.25,80.53,0.00,18.58,21.04,352562.30,273672.11
35089,87.06,5.54,100.00,0.00,251.72,2.00,352562.30,268554.00
28219,87.02,46.45,66.73,0.00,50.47,19.35,352562.30,273179.98
8516,87.00,1.85,100.00,0.00,259.95,2.00,352562.30,268652.42
12814,87.00,2.55,59.92,0.00,342.19,20.21,352562.30,257431.95
18050,87.00,53.79,64.14,0.00,30.32,19.16,352562.30,273376.83
18716,87.00,5.48,100.00,0.00,268.37,2.01,352562.30,268750.85
19249,87.00,14.06,63.17,0.00,23.54,18.79,352562.30,273475.26
21299,87.00,52.39,73.98,0.00,20.69,19.87,352562.30,273573.68
33735,87.00,7.33,92.14,0.00,257.11,2.01,352562.30,268849.27
37793,87.00,44.57,41.05,0.00,45.93,20.45,352562.30,273278.41
45149,87.00,21.33,83.00,0.00,282.19,19.16,352562.30,257235.10
56855,87.00,38.58,85.51,0.00,372.19,20.05,352562.30,257530.38
59950,87.00,23.32,79.62,0.00,312.19,19.91,352562.30,257333.52
57552,86.93,60.61,81.81,0.00,252.19,19.01,352562.30,257136.67
13906,86.76,12.51,99.14,0.00,245.15,2.00,352562.30,268947.70
85,86.67,0.01,100.00,0.00,185.32,2.00,352562.30,269439.82
52327,86.40,25.77,47.81,0.00,222.19,18.96,352562.30,257038.25
14495,86.04,7.59,100.00,0.00,233.18,2.00,352562.30,269046.12
8925,86.00,8.85,73.65,0.00,192.19,18.12,352562.30,256939.82
46740,86.00,18.93,74.84,0.00,102.19,16.35,352562.30,256644.55
50210,86.00,63.54,57.55,0.00,132.19,16.32,352562.30,256742.97
56431,86.00,47.64,56.25,0.00,162.19,17.58,352562.30,256841.40
30501,85.99,2.23,89.70,0.00,221.22,2.00,352562.30,269144.55
11160,85.91,0.00,71.75,0.00,209.25,2.00,352562.30,269242.97
14733,85.57,1.68,89.80,0.00,197.28,2.00,352562.30,269341.40
14393,88.00,0.00,94.55,0.00,471.78,16.29,352559.54,282035.80
48273,85.00,42.57,62.30,0.00,78.27,18.50,352546.15,251543.68
54570,88.00,0.00,100.00,0.00,483.34,16.26,352536.00,282120.52
43496,88.00,0.00,100.00,0.00,483.38,16.83,352513.26,282186.14
56417,91.28,40.60,64.18,0.00,829.46,18.01,352463.87,260778.41
17786,90.70,0.00,100.00,0.00,820.75,18.72,352463.87,260876.83
42280,90.26,17.52,53.08,0.00,839.12,18.56,352463.87,260679.98
611,90.00,0.00,94.25,0.00,586.60,14.00,352463.87,265404.39
6122,90.00,0.33,98.31,0.00,591.10,12.21,352463.87,265305.97
8190,90.00,44.08,63.33,0.00,581.39,12.24,352463.87,265994.94
9196,90.00,12.04,59.70,0.00,581.96,14.04,352463.87,265601.24
13658,90.00,71.49,0.00,0.00,0.00,8.43,352463.87,276132.74
16183,90.00,0.00,81.03,0.00,580.81,11.99,352463.87,266093.37
17396,90.00,11.24,88.51,0.00,581.81,13.62,352463.87,265798.09
19658,90.00,0.00,87.51,0.00,583.55,14.04,352463.87,265502.82
24890,90.00,35.40,36.35,0.00,583.14,12.40,352463.87,265896.52
25012,90.00,38.86,52.17,0.00,597.00,11.75,352463.87,265207.54
25458,90.00,1.21,70.05,0.00,581.69,14.40,352463.87,265699.67
27649,90.00,0.55,74.47,0.00,580.82,13.91,352463.87,266191.79
28255,90.00,0.08,50.40,0.00,581.73,11.39,352463.87,266290.22
32045,90.00,49.40,63.67,0.00,26.11,11.63,352463.87,274853.21
35591,90.00,10.44,87.07,0.00,38.01,11.54,352463.87,274754.79
36989,90.00,88.59,11.62,0.00,0.00,6.57,352463.87,276231.16
46352,90.00,80.01,43.88,0.00,0.00,6.45,352463.87,276329.59
46959,90.00,32.52,63.26,0.00,813.03,19.01,352463.87,260975.26
34943,89.99,46.16,62.96,0.00,0.00,6.30,352463.87,276428.01
9160,89.99,0.00,81.33,0.00,582.94,9.83,352463.87,266388.64
17488,89.97,0.00,100.00,0.00,491.24,12.24,352463.87,266880.77
11393,89.93,0.48,99.28,0.00,604.24,12.17,352463.87,265109.12
6568,89.92,5.19,35.77,0.00,537.91,13.68,352463.87,266683.92
26414,89.88,31.08,57.72,0.00,0.00,13.64,352463.87,276034.31
9363,89.83,0.00,100.00,0.00,567.44,9.24,352463.87,266487.07
22248,89.75,0.00,74.47,0.00,552.06,11.96,352463.87,266585.49
25337,89.69,41.00,67.89,0.00,16.43,11.38,352463.87,274951.64
27657,89.67,61.52,59.63,0.00,0.00,6.35,352463.87,276526.44
13152,89.53,26.65,95.86,0.00,515.89,12.14,352463.87,266782.34
18838,89.52,80.46,0.00,0.00,0.00,10.27,352463.87,275935.89
35875,89.46,2.46,93.12,0.00,46.96,12.67,352463.87,274656.36
36773,89.40,50.66,50.30,0.00,0.00,6.42,352463.87,276624.86
32295,89.37,0.00,100.00,0.00,467.14,11.78,352463.87,266979.19
40042,89.21,64.83,32.68,0.00,0.00,6.33,352463.87,276723.29
59620,89.19,0.00,100.00,0.00,849.69,18.07,352463.87,260581.56
2624,89.14,98.96,0.00,0.00,0.00,8.80,352463.87,275837.46
58766,89.06,3.21,87.19,0.00,806.31,19.00,352463.87,261073.68
47848,89.03,82.11,18.57,0.00,0.00,6.20,352463.87,276821.71
48266,89.03,8.99,100.00,0.00,9.24,11.58,352463.87,275050.06
1299,89.01,17.00,94.81,0.00,608.02,10.12,352463.87,265010.69
797,89.00,12.67,64.87,0.00,0.00,11.76,352463.87,275148.49
1167,89.00,16.01,73.13,0.00,49.59,12.77,352463.87,274459.51
3171,89.00,25.56,98.50,0.00,673.60,19.55,352463.87,263928.01
4200,89.00,52.04,64.35,0.00,0.00,10.69,352463.87,275345.34
4823,89.00,65.91,36.97,0.00,816.38,19.87,352463.87,262451.64
6712,89.00,29.11,100.00,0.00,623.78,11.23,352463.87,264715.42
8120,89.00,39.27,56.20,0.00,759.85,20.55,352463.87,263140.61
9987,89.00,4.77,99.62,0.00,651.71,14.46,352463.87,264420.14
10541,89.00,99.26,6.39,0.00,0.00,7.39,352463.87,275443.76
11293,89.00,23.13,87.93,0.00,658.15,15.51,352463.87,264321.71
12437,89.00,24.38,72.63,0.00,697.83,20.00,352463.87,263632.74
13213,89.00,2.82,100.00,0.00,421.22,10.75,352463.87,267176.04
13408,89.00,54.23,62.50,0.00,824.56,19.90,352463.87,262550.06
14701,89.00,18.77,100.00,0.00,399.64,10.23,352463.87,267274.47
15392,89.00,72.39,56.82,0.00,833.68,20.15,352463.87,262648.49
15551,89.00,2.25,93.91,0.00,688.54,20.00,352463.87,263731.16
16647,89.00,19.41,81.86,0.00,793.87,19.58,352463.87,262057.93
17343,89.00,10.90,100.00,0.00,660.02,16.89,352463.87,264223.29
18201,89.00,10.16,100.00,0.00,719.81,20.71,352463.87,263435.89
18340,89.00,10.95,87.66,0.00,708.27,20.12,352463.87,263534.31
18438,89.00,37.30,67.86,0.00,803.04,19.49,352463.87,262254.78
19851,89.00,0.00,83.57,0.00,824.28,20.00,352463.87,262746.91
20206,89.00,68.32,36.41,0.00,0.00,8.63,352463.87,277313.84
22139,89.00,0.99,100.00,0.00,641.13,12.99,352463.87,264518.56
23310,89.00,6.46,100.00,0.00,680.45,20.00,352463.87,263829.59
25839,89.00,0.14,100.00,0.00,631.80,11.42,352463.87,264616.99
26498,89.00,55.63,100.00,0.00,379.09,10.00,352463.87,267372.90
28407,89.00,46.96,75.11,0.00,795.97,19.36,352463.87,261270.53
28697,89.00,95.58,1.25,0.00,0.00,7.19,352463.87,277412.27
29693,89.00,16.44,100.00,0.00,443.76,11.03,352463.87,267077.62
30826,89.00,23.76,43.64,0.00,0.00,6.19,352463.87,276920.14
33959,89.00,52.85,64.84,0.00,0.00,12.30,352463.87,275246.91
36608,89.00,85.85,0.00,0.00,0.00,7.41,352463.87,277510.69
37964,89.00,100.00,0.00,0.00,0.00,5.80,352463.87,275542.19
39069,89.00,19.55,74.58,0.00,43.20,11.33,352463.87,274262.66
40811,89.00,65.14,27.16,0.00,800.62,19.75,352463.87,261172.11
40890,89.00,14.72,93.16,0.00,53.62,13.93,352463.87,274557.94
44776,89.00,0.00,100.00,0.00,861.15,17.58,352463.87,260483.13
44848,89.00,95.08,7.25,0.00,0.00,8.35,352463.87,277116.99
45394,89.00,78.96,0.00,0.00,0.00,8.02,352463.87,275739.04
45643,89.00,28.84,62.62,0.00,47.86,12.15,352463.87,274361.08
45861,89.00,54.59,53.51,0.00,0.00,7.36,352463.87,277018.56
46340,89.00,89.13,0.00,0.00,0.00,6.69,352463.87,275640.61
50522,89.00,64.82,16.87,0.00,0.00,9.26,352463.87,277215.42
51082,89.00,16.22,85.94,0.00,790.89,19.24,352463.87,261959.51
52172,89.00,31.52,37.29,0.00,792.41,19.43,352463.87,261368.96
56941,89.00,8.35,73.17,0.00,809.21,19.33,352463.87,262353.21
58098,89.00,4.88,89.44,0.00,789.90,19.39,352463.87,261467.38
58269,89.00,9.55,73.64,0.00,797.93,19.50,352463.87,262156.36
15554,89.00,73.80,100.00,0.00,359.86,10.00,352463.87,267471.32
22877,89.00,7.93,100.00,0.00,663.23,17.98,352463.87,264124.86
19103,88.97,7.43,100.00,0.00,667.79,18.93,352463.87,264026.44
48418,88.95,7.61,47.54,0.00,788.51,19.33,352463.87,261565.81
56089,88.95,0.00,100.00,0.00,657.38,13.03,352463.87,258908.33
53508,88.94,66.83,14.77,0.00,789.00,19.86,352463.87,261861.08
33529,88.94,0.00,98.06,0.00,42.63,6.16,352463.87,272687.86
44625,88.87,0.00,100.00,0.00,930.50,14.00,352463.87,259991.01
562,88.87,51.08,23.31,0.00,0.00,12.30,352463.87,277609.12
56111,88.81,0.00,90.33,0.00,913.84,14.00,352463.87,259892.58
15931,88.74,40.13,62.05,0.00,807.13,20.30,352463.87,262845.34
23860,88.56,32.33,95.43,0.00,617.12,10.91,352463.87,264813.84
15807,88.55,60.32,46.99,0.00,775.03,20.24,352463.87,263042.19
57071,88.53,13.57,70.00,0.00,788.20,19.91,352463.87,261762.66
18794,88.53,5.82,96.82,0.00,39.60,6.61,352463.87,272786.28
31951,88.38,3.21,100.00,0.00,0.00,2.00,352463.87,271506.75
44519,88.32,8.48,81.37,0.00,25.55,11.31,352463.87,274164.23
4741,88.28,20.99,82.17,0.00,611.85,10.20,352463.87,264912.27
28282,88.24,80.59,100.00,0.00,342.15,9.30,352463.87,267569.75
56728,88.22,5.94,81.18,0.00,788.17,19.66,352463.87,261664.23
56684,88.08,17.35,84.03,0.00,681.46,17.96,352463.87,259006.75
36710,88.05,11.40,29.97,0.00,887.08,14.54,352463.87,259794.15
44743,88.03,8.05,81.99,0.00,0.00,14.85,352463.87,277707.54
38993,88.02,8.84,99.64,0.00,35.88,7.34,352463.87,272884.71
128,88.00,98.91,20.42,0.00,0.00,13.02,352463.87,273868.96
3079,88.00,1.96,100.00,0.00,288.75,7.17,352463.87,267963.45
3920,88.00,0.00,100.00,0.00,730.93,17.96,352463.87,259203.60
4947,88.00,0.00,68.61,0.00,100.93,11.00,352463.87,279577.62
5465,88.00,23.51,81.84,0.00,8.89,11.57,352463.87,274065.81
5695,88.00,33.32,53.16,0.00,440.73,19.62,352463.87,281841.40
7194,88.00,16.84,84.60,0.00,790.74,20.00,352463.87,262943.76
7205,88.00,0.00,100.00,0.00,32.18,3.00,352463.87,270620.93
9242,88.00,19.35,38.54,0.00,0.00,1.21,352463.87,271309.90
9655,88.00,0.09,100.00,0.00,135.66,2.23,352463.87,270128.80
9716,88.00,0.00,100.00,0.00,68.26,12.53,352463.87,280266.60
10961,88.00,0.00,100.00,0.00,0.00,3.00,352463.87,270817.78
12142,88.00,60.32,43.42,0.00,0.00,11.87,352463.87,273967.38
13033,88.00,0.00,79.40,0.00,159.12,2.30,352463.87,269931.95
13532,88.00,0.00,100.00,0.00,117.02,2.00,352463.87,270227.23
13890,88.00,3.90,100.00,0.00,96.05,1.99,352463.87,270325.65
14934,88.00,24.19,97.88,0.00,807.82,17.08,352463.87,259498.88
15299,88.00,0.00,84.64,0.00,323.18,13.66,352463.87,281349.27
16109,88.00,8.11,100.00,0.00,30.55,8.13,352463.87,272983.13
17287,88.00,0.00,100.00,0.00,137.09,13.00,352463.87,280561.87
18779,88.00,7.61,79.60,0.00,346.69,15.05,352463.87,281447.70
19436,88.00,0.00,100.00,0.00,50.16,12.14,352463.87,280168.17
20546,88.00,52.30,60.71,0.00,40.03,11.77,352463.87,279971.32
21174,88.00,62.81,100.00,0.00,298.99,8.00,352463.87,267865.02
21189,88.00,2.88,99.64,0.00,160.21,13.00,352463.87,280660.30
22346,88.00,0.00,100.00,0.00,113.97,13.00,352463.87,280463.45
23497,88.00,13.49,100.00,0.00,311.66,8.78,352463.87,267766.60
27172,88.00,1.60,69.23,0.00,147.04,2.01,352463.87,270030.38
27349,88.00,14.90,100.00,0.00,326.08,9.29,352463.87,267668.17
28733,88.00,12.00,85.61,0.00,0.00,1.84,352463.87,271408.33
29880,88.00,0.00,0.00,0.00,274.97,3.38,352463.87,268258.72
30349,88.00,16.95,43.59,0.00,464.33,18.70,352463.87,281939.82
30932,88.00,0.00,100.00,0.00,276.51,2.00,352463.87,268455.57
30992,88.00,0.00,100.00,0.00,90.84,12.83,352463.87,280365.02
31739,88.00,0.00,85.47,0.00,252.69,13.00,352463.87,281054.00
33446,88.00,18.44,100.00,0.00,281.20,5.87,352463.87,268061.87
33815,88.00,0.00,59.89,0.00,276.60,4.53,352463.87,268160.30
35326,88.00,0.00,31.10,0.00,274.97,2.27,352463.87,268357.15
35433,88.00,0.00,100.00,0.00,53.49,2.62,352463.87,270522.50
37007,88.00,94.29,15.66,0.00,0.00,15.19,352463.87,273770.53
37433,88.00,7.61,94.25,0.00,74.77,2.02,352463.87,270424.08
37903,88.00,0.00,100.00,0.00,10.73,3.00,352463.87,270719.35
38175,88.00,0.00,94.82,0.00,76.81,11.07,352463.87,279676.05
38310,88.00,12.32,81.31,0.00,206.45,12.98,352463.87,280857.15
38356,88.00,12.14,24.40,0.00,0.00,1.31,352463.87,271211.48
38423,88.00,5.52,100.00,0.00,25.51,9.21,352463.87,273081.56
43544,88.00,37.77,51.69,0.00,43.06,11.74,352463.87,279872.90
47970,88.00,0.00,100.00,0.00,781.88,17.07,352463.87,259400.45
48003,88.00,4.62,91.62,0.00,276.17,13.02,352463.87,281152.42
49152,88.00,8.45,93.63,0.00,299.68,13.54,352463.87,281250.85
50008,88.00,15.97,89.75,0.00,370.20,18.11,352463.87,281546.12
50999,88.00,4.42,100.00,0.00,393.71,20.13,352463.87,281644.55
51802,88.00,9.15,95.54,0.00,40.62,11.99,352463.87,280069.75
53470,88.00,2.21,78.12,0.00,56.48,11.52,352463.87,279774.47
54459,88.00,13.98,83.65,0.00,417.22,20.92,352463.87,281742.97
55145,88.00,0.00,100.00,0.00,513.27,18.07,352463.87,282136.68
55610,88.00,2.83,99.25,0.00,229.57,13.00,352463.87,280955.57
56106,88.00,57.18,76.93,0.00,834.03,17.00,352463.87,259597.30
56336,88.00,0.00,82.55,0.00,183.33,12.95,352463.87,280758.72
56746,88.00,21.25,64.94,0.00,860.49,16.42,352463.87,259695.73
56968,88.00,0.00,87.24,0.00,488.52,18.11,352463.87,282038.25
58566,88.00,34.23,63.82,0.00,705.99,18.23,352463.87,259105.18
59565,88.00,1.43,100.00,0.00,756.24,17.24,352463.87,259302.03
13354,87.98,0.00,100.00,0.00,170.87,2.75,352463.87,269833.53
36844,87.98,1.41,61.02,0.00,127.05,10.97,352463.87,279479.19
24836,87.89,0.22,100.00,0.00,281.02,2.00,352463.87,268554.00
16007,87.78,53.34,43.74,0.00,0.00,17.81,352463.87,273672.11
36879,87.44,0.00,100.00,0.00,178.26,2.00,352463.87,269735.10
39270,87.30,16.63,98.93,0.00,20.82,10.40,352463.87,273179.98
25672,87.29,6.17,100.00,0.00,288.49,2.00,352463.87,268652.42
26301,87.00,0.00,98.93,0.00,189.16,2.00,352463.87,269636.67
4487,87.00,15.04,100.00,0.00,296.44,2.01,352463.87,268750.85
2664,87.00,32.46,52.47,0.00,0.00,17.25,352463.87,273573.68
25973,87.00,0.00,100.00,0.00,272.66,2.02,352463.87,268947.70
27838,87.00,0.00,100.00,0.00,284.62,2.38,352463.87,268849.27
37199,87.00,44.56,84.98,0.00,16.81,11.96,352463.87,273278.41
37596,87.00,22.43,91.87,0.00,3.67,13.47,352463.87,273376.83
40832,87.00,1.96,92.54,0.00,0.00,15.24,352463.87,273475.26
50804,87.00,16.15,91.09,0.00,252.27,19.01,352463.87,257136.67
51241,87.00,8.87,86.85,0.00,342.26,19.93,352463.87,257431.95
56054,87.00,58.29,68.18,0.00,312.26,20.00,352463.87,257333.52
59681,87.00,22.96,86.86,0.00,282.26,19.66,352463.87,257235.10
