Observed_Temperature,Pct_Canopy,Mean_Elevation,Pct_Water,Pct_Green_Space,BEI_PC1,POINT_X,POINT_Y
84,0.067734195,0.695652174,0.986643703,0.510250476,0,351085.9213,252805.9657
84,0,0.695652174,1,1,0,351184.3467,252805.9657
84,0.736532545,0.689440994,0.471526909,0.772192144,0,351282.772,252805.9657
84,0.730672463,0.683229814,0,0.999996667,0.009687714,351381.197,252805.9657
84,0.472211085,0.658385093,0.007179434,1,0.026823697,351479.6223,252805.9657
84,0.999996667,0.645962733,0.010623875,0.999996667,1.33E-07,351578.0473,252805.9657
84,1,0.633540373,0,1,0,351676.4726,252805.9657
84,0.924626624,0.751552795,0,1,0,351774.898,252805.9657
84,0.999310348,0.745341615,0,0.999996667,0,351873.323,252805.9657
84,1,0.739130435,0.137122471,1,0,351971.7483,252805.9657
84,0.098541467,0.732919255,0.999996667,0.999996667,0,352070.1733,252805.9657
84,0.014592381,0.720496894,1,1,0,352267.024,252805.9657
84,0.99041571,0.714285714,0.241580143,0.999996667,0,352365.449,252805.9657
84,0.99804752,0.708074534,0,1,0.012708779,352463.8743,252805.9657
84,0.822165908,0.701863354,0,0.999996667,0,352562.2993,252805.9657
84,0.949763313,0.701863354,0,1,0,352660.7246,252805.9657
84,0.854604282,0.695652174,0,0.739251702,0.011584005,352759.1499,252805.9657
84,0.015729723,0.689440994,0,0,0.027583294,352857.5749,252805.9657
89,0,0.869565217,0,0,0.036735257,348822.1417,252904.391
89,0.004186371,0.875776398,0,0,0.088573708,348920.5671,252904.391
89,0,0.869565217,0,0,0.097083375,349018.9924,252904.391
89,0,0.869565217,0,0,0.036735257,349117.4174,252904.391
88.24992722,0,0.863354037,0,0,0.036735379,349215.8427,252904.391
88,0.606239893,0.875776398,0,0,0.061737489,349314.2677,252904.391
88,0.311932684,0.881987578,0,0,0.074363745,349412.693,252904.391
88,0.021706614,0.875776398,0,0,0.074779443,349511.1184,252904.391
87.79036811,0.08807257,0.881987578,0,0,0.09065638,349609.5434,252904.391
87.00072242,0.117945933,0.875776398,0,0,0.075178567,349707.9687,252904.391
87.43010193,0.119728925,0.881987578,0,0,0.059531858,349806.3937,252904.391
87.47401149,0.190045091,0.869565217,0,0,0.061997952,349904.819,252904.391
87,0.737227371,0.875776398,0,0,0.041044127,350003.2444,252904.391
87,0.226440352,0.869565217,0,0,0.034198975,350101.6694,252904.391
87,0.104323021,0.875776398,0,0,0.057269875,350200.0947,252904.391
87,0.156096843,0.881987578,0,0,0.041387992,350298.5197,252904.391
86.92976507,0.377889952,0.881987578,0,0,0.040448418,350396.945,252904.391
86,0.85995679,0.875776398,0,0,0.007349548,350495.3703,252904.391
85.89105833,0.242179623,0.881987578,0,0,0.016050169,350593.7953,252904.391
85,0.653802821,0.875776398,0,0.3116353,0.014351141,350692.2207,252904.391
84.41857833,0.498948337,0.881987578,0,0.999707649,0,350790.6457,252904.391
84,0.523976587,0.888198758,0,1,0,350889.071,252904.391
84,1,0.881987578,0,1,0,350987.4963,252904.391
84,0.42290359,0.888198758,0.747229952,0.613300123,0,351085.9213,252904.391
84,0,0.875776398,1,1,0,351184.3467,252904.391
84,0.305186122,0.881987578,0.773600645,0.684948076,0,351282.772,252904.391
84,0.400248729,0.888198758,0.010532817,0.999996667,0.014002433,351381.197,252904.391
84,0.118411953,0.875776398,0.665083982,1,0.001461538,351479.6223,252904.391
84,0.370820414,0.881987578,0.92949374,0.999996667,0,351578.0473,252904.391
84,0.730091164,0.857142857,0.572658946,1,0,351676.4726,252904.391
84,0.949327072,0.850931677,0.344553747,1,0,351774.898,252904.391
84,0.999996667,0.844720497,3.47675E-05,0.999996667,0,351873.323,252904.391
84,1,0.857142857,0.145647788,1,0,351971.7483,252904.391
84,0.147111176,0.850931677,0.999996667,0.999996667,0,352070.1733,252904.391
84,0,0.850931677,1,1,0,352267.024,252904.391
84,0.901596736,0.857142857,0.316074591,0.999996667,0,352365.449,252904.391
84,0.854165368,0.838509317,0,1,0.008695314,352463.8743,252904.391
84,0.997267617,0.832298137,0,0.999996667,0.002063453,352562.2993,252904.391
84,0.675048906,0.844720497,0,1,0,352660.7246,252904.391
84,0.968381487,0.857142857,0,0.903419245,0.004015164,352759.1499,252904.391
84,0.058082794,0.863354037,0,0.076075602,0.032152777,352857.5749,252904.391
84,0.157203904,0.850931677,0,0,0.009820255,352956.0003,252904.391
89,0.218628546,0.826086957,0,0,0.069404809,348920.5671,253002.816
89,0,0.819875776,0,0,0.100212644,349018.9924,253002.816
88.99617054,0,0.801242236,0,0,0.055269701,349117.4174,253002.816
88.05527396,0,0.813664596,0,0,0.036735257,349215.8427,253002.816
88,0.136366951,0.807453416,0,0,0.057480051,349314.2677,253002.816
88,0.049070219,0.826086957,0,0,0.066485081,349412.693,253002.816
88,0.049863256,0.819875776,0,0,0.070185342,349511.1184,253002.816
88,0.192926499,0.776397516,0,0,0.055685576,349609.5434,253002.816
87.55315893,0.064019428,0.795031056,0,0,0.074643242,349707.9687,253002.816
87.51319898,0.353336339,0.801242236,0,0,0.053101386,349806.3937,253002.816
87.0912069,0.463714153,0.807453416,0,0,0.057076854,349904.819,253002.816
87,0.638157349,0.788819876,0,0,0.065255233,350003.2444,253002.816
87,1.52744E-05,0.782608696,0,0,0.058459247,350101.6694,253002.816
87,0.36464859,0.838509317,0,0,0.047306216,350200.0947,253002.816
87,0.305621855,0.832298137,0,0,0.050265838,350298.5197,253002.816
86.98086776,0,0.826086957,0,0,0.050739229,350396.945,253002.816
86.00082435,0.613968895,0.813664596,0,0,0.029215767,350495.3703,253002.816
85.98290937,0.575619998,0.832298137,0,0,0.011861634,350593.7953,253002.816
85.006587,0.263998109,0.826086957,0,0.02266671,0.02690743,350692.2207,253002.816
84.79791189,0.917234574,0.819875776,0,0.794123955,0.00065546,350790.6457,253002.816
84,0.805450653,0.795031056,0,0.999996667,0,350889.071,253002.816
84,0.999996667,0.801242236,0,0.999996667,0,350987.4963,253002.816
84,0.62465507,0.813664596,0.633679574,0.659452527,0,351085.9213,253002.816
84,0,0.807453416,0.999996667,0.999996667,0,351184.3467,253002.816
84,0.054722654,0.819875776,0.868374552,0.631620448,0,351282.772,253002.816
84,0.616193871,0.776397516,0.073070445,0.999993333,0.015704482,351381.197,253002.816
84,0,0.795031056,0.90119024,0.999996667,0,351479.6223,253002.816
84,0.833393964,0.838509317,0.389936665,0.999993333,0,351873.323,253002.816
84,0.999996667,0.813664596,0.002440524,0.999996667,0,351971.7483,253002.816
84,0.348386011,0.832298137,0.894109192,0.999993333,0,352070.1733,253002.816
84,0.424876692,0.801242236,0.816272148,0.999993333,0,352365.449,253002.816
84,0.992401912,0.813664596,0.047833391,0.999996667,5.42E-06,352463.8743,253002.816
84,0.731027515,0.807453416,0,0.999993333,0.018130844,352562.2993,253002.816
84,0.992555446,0.826086957,0,0.999996667,0.013535423,352660.7246,253002.816
84,0.996385192,0.819875776,0,0.99089555,0.001882849,352759.1499,253002.816
84,0.87087844,0.795031056,0,0.152761679,0.027562787,352857.5749,253002.816
84,0.453455892,0.801242236,0,0,0.009089332,352956.0003,253002.816
89,0.241946124,0.813664596,0,0,0.056856727,348920.5671,253101.2414
89,0.044616088,0.807453416,0,0,0.101135675,349018.9924,253101.2414
88.99882571,0,0.819875776,0,0,0.09335964,349117.4174,253101.2414
88.01604782,0,0.801242236,0,0,0.105459075,349215.8427,253101.2414
88,0.414948625,0.795031056,0,0,0.051045045,349314.2677,253101.2414
88,0.635758463,0.788819876,0,0,0.037479836,349412.693,253101.2414
88,0.080205062,0.776397516,0,0,0.06474973,349511.1184,253101.2414
88,0.007137426,0.788819876,0,0,0.048550572,349609.5434,253101.2414
87.9902151,0.055199697,0.770186335,0,0,0.063741774,349707.9687,253101.2414
87.42077411,0.091172492,0.782608696,0,0,0.062129237,349806.3937,253101.2414
87.01713884,0.117965793,0.776397516,0,0,0.058631638,349904.819,253101.2414
87,0.051500686,0.763975155,0,0,0.072707557,350003.2444,253101.2414
87,0.471325686,0.770186335,0,0,0.045032218,350101.6694,253101.2414
87,0.62789201,0.763975155,0,0,0.021500471,350200.0947,253101.2414
87,0.257072641,0.801242236,0,0,0.042533324,350298.5197,253101.2414
87,0.026874842,0.795031056,0,0,0.051816708,350396.945,253101.2414
86.01659671,0.071444874,0.813664596,0,0,0.061207229,350495.3703,253101.2414
86,0.788082522,0.807453416,0,0,0.020504743,350593.7953,253101.2414
85.0098383,0.160172543,0.819875776,0,0,0.025611657,350692.2207,253101.2414
84.62685993,0.683035781,0.801242236,0,0.352275546,0.012215878,350790.6457,253101.2414
84,0.87930191,0.795031056,0,1,0.002564412,350889.071,253101.2414
84,1,0.788819876,0,1,0,350987.4963,253101.2414
84,0.478605071,0.782608696,0.711408089,0.621687476,0,351085.9213,253101.2414
84,0,0.776397516,0.992578252,0.507421748,0,351184.3467,253101.2414
84,0.070645501,0.788819876,0.721116635,0.761025577,0,351282.772,253101.2414
84,0.096031666,0.770186335,0.019246271,0.999996667,0.017383392,351381.197,253101.2414
84,0,0.782608696,0.995539814,1,0,351479.6223,253101.2414
84,0.178679138,0.875776398,0.947193121,0.999996667,0,351873.323,253101.2414
84,0.877633791,0.863354037,0.302029269,1,0,351971.7483,253101.2414
84,0.608188856,0.869565217,0.513744952,0.999996667,0,352070.1733,253101.2414
84,0.010937894,0.875776398,0.999996667,0.999996667,0,352365.449,253101.2414
84,0.832689641,0.894409938,0.437629477,1,0,352463.8743,253101.2414
84,0.973607297,0.888198758,0,0.999996667,0.001731592,352562.2993,253101.2414
84,0.487202105,0.881987578,0,1,0.014120621,352660.7246,253101.2414
84,0.477356639,0.894409938,0,1,0.013577987,352759.1499,253101.2414
84,0.084038969,0.888198758,0,0.347268938,0.030962193,352857.5749,253101.2414
84,0.634305709,0.881987578,0,0,0.035777033,352956.0003,253101.2414
84,0.153949487,0.888198758,0,0,0.020026988,353054.4256,253101.2414
84,0.000174131,0.869565217,0,0,0.021974116,353152.8506,253101.2414
89,0.18989092,0.670807453,0,0,0.034295029,348920.5671,253199.6664
89,0.212185168,0.658385093,0,0,0.094252135,349018.9924,253199.6664
89,0,0.645962733,0,0,0.097598255,349117.4174,253199.6664
88.05262619,0,0.701863354,0,0,0.122744791,349215.8427,253199.6664
88,0.127462126,0.701863354,0,0,0.059307998,349314.2677,253199.6664
88,0.232245403,0.701863354,0,0,0.064926759,349412.693,253199.6664
88,0.504681328,0.677018634,0,0,0.055699151,349511.1184,253199.6664
88,0.267935339,0.639751553,0,0,0.070783837,349609.5434,253199.6664
88,0.076057896,0.689440994,0,0,0.099229465,349707.9687,253199.6664
87.98439353,0.050928157,0.689440994,0,0,0.064117385,349806.3937,253199.6664
87.27507871,0.547086887,0.683229814,0,0,0.031168263,349904.819,253199.6664
87,0.21128266,0.664596273,0,0,0.054865828,350003.2444,253199.6664
87,0.07605925,0.683229814,0,0,0.068144657,350101.6694,253199.6664
87,0.152918097,0.683229814,0,0,0.056570631,350200.0947,253199.6664
87,0.004657,0.677018634,0,0,0.050190861,350298.5197,253199.6664
86.9791041,0.094670638,0.670807453,0,0,0.053707557,350396.945,253199.6664
86.0092078,0.107057444,0.652173913,0,0,0.045903424,350495.3703,253199.6664
85.9453003,0.755135722,0.645962733,0,0,0.037063963,350593.7953,253199.6664
85.0000053,0.664972127,0.670807453,0,0,0.009025886,350692.2207,253199.6664
84.234064,0.277778124,0.664596273,0,0.073395957,0.025672152,350790.6457,253199.6664
84,0.99893325,0.658385093,0,0.896760194,0.00671753,350889.071,253199.6664
84,0.999996667,0.670807453,0.026619883,0.999996667,0,350987.4963,253199.6664
84,0.630079279,0.670807453,0.615788397,0.827533607,0,351085.9213,253199.6664
84,0.525760061,0.664596273,0.394632543,0.940031608,0.002348698,351184.3467,253199.6664
84,0.164698839,0.658385093,0.389991181,0.999996667,0.008093228,351282.772,253199.6664
84,0.143769898,0.652173913,0.014541144,0.999993333,0.020499101,351381.197,253199.6664
84,0.055304245,0.664596273,0.97413143,0.999996667,0,351479.6223,253199.6664
84,0.063450243,0.645962733,0.968875664,0.999996667,0,351971.7483,253199.6664
84,0.781324893,0.652173913,0.323096138,0.999993333,0,352070.1733,253199.6664
84,0.264653972,0.652173913,0.875825787,0.999996667,0,352168.5986,253199.6664
84,0.270729769,0.645962733,0.854513189,0.999996667,0,352463.8743,253199.6664
84,0.963800381,0.645962733,0.148483069,0.999993333,0,352562.2993,253199.6664
84,0.767957632,0.658385093,0,0.999996667,0.009953612,352660.7246,253199.6664
84,0.48312216,0.658385093,0,0.999996667,0.004391146,352759.1499,253199.6664
84,0.205596492,0.652173913,0,0.660340947,0.034243933,352857.5749,253199.6664
84,0.594732702,0.645962733,0,0.067231448,0.059954996,352956.0003,253199.6664
84,0.985854567,0.645962733,0,0.042530119,0.024367123,353054.4256,253199.6664
84,0.312924184,0.639751553,0,0.005653813,0.034616444,353152.8506,253199.6664
84,0.12071716,0.639751553,0,0,0.029126049,353251.2759,253199.6664
89,0.14841929,0.714285714,0,0,0.07868459,349018.9924,253298.0917
88.89421626,0,0.670807453,0,0,0.103215683,349117.4174,253298.0917
88.02003737,0.086253883,0.714285714,0,0,0.109167104,349215.8427,253298.0917
88,0.386010624,0.670807453,0,0,0.078346679,349314.2677,253298.0917
88,0.595761404,0.664596273,0,0,0.046273624,349412.693,253298.0917
88,0.778723763,0.714285714,0,0,0.035493439,349511.1184,253298.0917
88,0.152864006,0.670807453,0,0,0.069246038,349609.5434,253298.0917
88,0.045047163,0.664596273,0,0,0.055531576,349707.9687,253298.0917
88,0.104635789,0.670807453,0,0,0.070256134,349806.3937,253298.0917
87.78478867,0.080042079,0.664596273,0,0,0.08125652,349904.819,253298.0917
87,0.000960685,0.670807453,0,0,0.061379502,350003.2444,253298.0917
87,0.075668598,0.664596273,0,0,0.063059892,350101.6694,253298.0917
87,0.367758006,0.714285714,0,0,0.04756928,350200.0947,253298.0917
87,0.182313295,0.677018634,0,0,0.047995429,350298.5197,253298.0917
86.79485902,0.341541231,0.670807453,0,0,0.039342335,350396.945,253298.0917
86,0.076997527,0.664596273,0,0,0.045232913,350495.3703,253298.0917
85.77776167,0.19159348,0.670807453,0,0,0.0526239,350593.7953,253298.0917
85,0.558847508,0.664596273,0,0,0.030951252,350692.2207,253298.0917
84.16808,0.260896821,0.714285714,0,1.1452E-05,0.031510863,350790.6457,253298.0917
84,0.618164945,0.677018634,0,0.686803345,0.005061362,350889.071,253298.0917
84,0.904316507,0.670807453,0.039869637,1,0.007017315,350987.4963,253298.0917
84,0.535322542,0.664596273,0.103917836,0.999996667,0.010527245,351085.9213,253298.0917
84,0.92394075,0.664596273,0,1,0.005184177,351184.3467,253298.0917
84,0.76602754,0.670807453,0,1,2.92E-05,351282.772,253298.0917
84,0.09215584,0.664596273,0,0.999996667,0.011652525,351381.197,253298.0917
84,0.25078909,0.677018634,0.727701283,1,0.003664142,351479.6223,253298.0917
84,0.372876692,0.689440994,0.755607476,0.999996667,0,352070.1733,253298.0917
84,0.703792846,0.695652174,0.358944589,1,0,352168.5986,253298.0917
84,0.177249766,0.689440994,0.966088884,0.999996667,0,352562.2993,253298.0917
84,0.882732859,0.695652174,0.111760068,1,0.002958535,352660.7246,253298.0917
84,0.768100588,0.689440994,0,1,0.010828082,352759.1499,253298.0917
84,0.999996667,0.695652174,0,0.955097328,0.001863006,352857.5749,253298.0917
84,0.826615339,0.689440994,0,0.87904242,0.024790763,352956.0003,253298.0917
84,0.843786528,0.695652174,0,0.646249699,0.007907921,353054.4256,253298.0917
84,0.559080221,0.701863354,0,0.370745021,0.03455409,353152.8506,253298.0917
84,0.592122415,0.695652174,0,0.121516187,0.054289184,353251.2759,253298.0917
84,0.117003786,0.701863354,0,0,0.056790678,353349.7009,253298.0917
84.64149545,0.039308012,0.695652174,0,0,0.041179332,353448.1262,253298.0917
89,0.136009362,0.658385093,0,0,0.060606804,349018.9924,253396.517
88.4337902,0,0.633540373,0,0,0.127159914,349117.4174,253396.517
88,0.0294824,0.645962733,0,0,0.117459499,349215.8427,253396.517
88,0.168532562,0.658385093,0,0,0.051261128,349314.2677,253396.517
88,0.467379888,0.652173913,0,0,0.033488103,349412.693,253396.517
88,0.284584449,0.627329193,0,0,0.072983321,349511.1184,253396.517
88,0.076058397,0.639751553,0,0,0.067767343,349609.5434,253396.517
88,0.025864927,0.652173913,0,0,0.080214919,349707.9687,253396.517
88,0.14471688,0.658385093,0,0,0.060373834,349806.3937,253396.517
87.89806867,0.149875839,0.658385093,0,0,0.079740075,349904.819,253396.517
87,0.377598133,0.652173913,0,0,0.046070441,350003.2444,253396.517
87,0.407343636,0.621118012,0,0,0.065132289,350101.6694,253396.517
87,0.378302275,0.621118012,0,0,0.058473138,350200.0947,253396.517
87,0.31980339,0.633540373,0,0,0.02778378,350298.5197,253396.517
86.57599701,0.019047247,0.645962733,0,0,0.039999981,350396.945,253396.517
86,0.099502246,0.621118012,0,0,0.045564211,350495.3703,253396.517
85.60632667,0.234933031,0.627329193,0,0,0.043085898,350593.7953,253396.517
85,0.785367466,0.627329193,0,0,0.041296959,350692.2207,253396.517
84.15259432,0.318909651,0.639751553,0,0,0.021811155,350790.6457,253396.517
84,0.714391585,0.652173913,0,0.468428725,0.008713113,350889.071,253396.517
84,0.875730189,0.645962733,0,1,0.002923446,350987.4963,253396.517
84,0.742590189,0.627329193,0,0.999996667,0.000276272,351085.9213,253396.517
84,0.964369477,0.627329193,0,1,0,351184.3467,253396.517
84,0.996362016,0.633540373,0,1,0,351282.772,253396.517
84,0.803187796,0.633540373,0,0.999996667,0.001801259,351381.197,253396.517
84,0.280363397,0.633540373,0.299116739,1,0.015233718,351479.6223,253396.517
84,0.023809314,0.633540373,0.999996667,0.999996667,0,351578.0473,253396.517
84,0.195931014,0.658385093,0.964063305,0.999996667,0,352070.1733,253396.517
84,0.507572727,0.658385093,0.152880274,1,0,352168.5986,253396.517
84,0.284084918,0.652173913,0.922497501,0.999996667,0,352562.2993,253396.517
84,0.876592217,0.621118012,0.055148324,1,0.002918713,352660.7246,253396.517
84,0.873698509,0.639751553,0,1,0.011888039,352759.1499,253396.517
84,0.644883996,0.639751553,0,0.999996667,0,352857.5749,253396.517
84,0.759200681,0.658385093,0,1,0,352956.0003,253396.517
84,0.771285346,0.652173913,0,1,2.27E-05,353054.4256,253396.517
84,0.390482102,0.633540373,0,0.855194267,0.021122903,353152.8506,253396.517
84,0.267891885,0.645962733,0,0.503404466,0.017288736,353251.2759,253396.517
84,0.290438219,0.645962733,0,0.388390756,0.045983935,353349.7009,253396.517
84.13269385,0.435911955,0.652173913,0,0.001735771,0.049626406,353448.1262,253396.517
84.99470582,0.026430643,0.658385093,0,0,0.041240643,353546.5516,253396.517
88.92061107,0.180016772,0.677018634,0,0,0.02804006,349018.9924,253494.942
88.05105616,0.09363323,0.664596273,0,0,0.115940129,349117.4174,253494.942
88,0,0.658385093,0,0,0.123383476,349215.8427,253494.942
88,0.219670231,0.652173913,0,0,0.063014818,349314.2677,253494.942
88,0.352437845,0.645962733,0,0,0.06974632,349412.693,253494.942
88,0.170617741,0.645962733,0,0,0.079135864,349511.1184,253494.942
88,0.209761399,0.645962733,0,0,0.058600102,349609.5434,253494.942
88,0.068925201,0.652173913,0,0,0.061569448,349707.9687,253494.942
88,0.089092692,0.652173913,0,0,0.068318102,349806.3937,253494.942
87.8585988,0.667662296,0.658385093,0,0,0.068689624,349904.819,253494.942
87,0.03011553,0.664596273,0,0,0.060516656,350003.2444,253494.942
87,0.07601527,0.670807453,0,0,0.074114746,350101.6694,253494.942
87,0.076857002,0.621118012,0,0,0.077068022,350200.0947,253494.942
87,0.516458553,0.627329193,0,0,0.041223448,350298.5197,253494.942
86.37081543,0.42795647,0.633540373,0,0,0.052638127,350396.945,253494.942
86,0.272704103,0.645962733,0,0,0.058558063,350495.3703,253494.942
85.46304775,0.173989287,0.652173913,0,0,0.050266149,350593.7953,253494.942
85,0.579123905,0.664596273,0,0,0.030482504,350692.2207,253494.942
84.18897108,0.342964561,0.670807453,0,0,0.016771589,350790.6457,253494.942
84,0.627396833,0.677018634,0,0.399687722,0.012363655,350889.071,253494.942
84,0.659502626,0.677018634,0,0.999996667,0,350987.4963,253494.942
