OBJECTID,Elevation_m,Pct_GreenSpace,Pct_Impervious,Pct_Canopy,Distance_from_water_m,POINT_X,POINT_Y
542,3.98,0,100,50,49.74,358172.5358,268160.2969
543,45.13,0,31.88,84.15,692.35,354629.2285,272491.0057
544,15.73,0,99.46,40,507.62,352956.0003,264420.1393
545,23,0,83.05,40,1131.52,349609.5434,263928.0133
547,34,0,32.24,50,290.66,342818.2046,276723.2893
548,10.99,0,99.5,40,612.88,343802.4566,265305.966
549,16.01,0,86.76,64.27,268.94,359845.7644,273672.108
550,33.19,0,20.04,72.63,523.51,359156.7877,280955.5728
551,11.32,0,92.82,50,655.34,351971.7483,266585.4936
552,14.95,0,87.59,50,261.87,357286.7091,268553.9979
553,23.25,0,99.99,40,338.24,346361.5118,272983.1317
554,22.09,0,97.23,40,873.64,348723.7167,263534.3124
555,10.55,0,81.48,30,622.22,350593.7953,268849.2732
557,26.38,98.63,48.04,50,405.78,338192.2201,266290.2179
558,1.2,0,100,50,45.96,355416.6302,262648.4857
559,30.33,0,61.64,48,254.6,341833.9526,269538.2498
560,25.97,0,85.86,40,454.24,339668.5984,264420.1393
561,39.25,100,0,63.36,7.31,339668.5984,275640.612
563,46.23,55.02,48.27,50,122.2,339865.4487,276231.1633
564,15.35,100,34.52,81.94,142.41,351578.0473,257431.9502
565,5.13,0,53.69,40,253.14,349904.819,270424.0765
566,26.44,0.04,68.58,50,438.14,338290.6454,266388.6433
567,20.3,0,72.62,33.25,377.29,348526.8661,273179.982
568,26.46,0,99.28,40,289.45,342424.5039,269242.9742
569,33.84,5.95,87.5,30,399.15,354629.2285,270424.0765
570,7.97,0,99.36,50,350.09,357778.8351,259105.1785
573,20.1,0,73.09,40,136.3,342522.9289,268553.9979
574,6.39,0,98.34,50,160.01,356007.1815,267963.4465
575,22.47,31,47.44,68.96,901.36,349018.9924,263435.8874
576,23.55,0,98.24,30,987.75,346656.7875,264420.1393
577,20.19,0,99.54,50,500.43,358959.9374,272392.5804
578,25.39,0,98.52,40,399.9,340455.9997,270522.5018
579,23.43,0,100,30,727.62,347542.6141,268652.4229
581,23.54,0,77.36,30,782.7,345574.1102,265404.3913
582,26.95,15.08,35.38,90.1,466.57,355121.3545,270030.3758
583,23.88,0,89.24,40,359.82,349806.3937,280561.8721
584,51.88,0,68.85,40,943.54,355711.9058,276821.7146
585,23.45,0,94.87,30,955.61,347148.9135,264321.714
586,24.5,0,75.67,30,820.79,345180.4095,265010.6906
587,16.65,97.32,0,82.46,13.26,345475.6852,258613.0525
588,48.93,0,69.73,61.41,141.49,339274.8974,276231.1633
589,16.13,0,98.93,30,785.82,349904.819,259991.0051
590,22.01,100,10.38,50,152.09,353054.4256,277904.3916
592,67.63,100,0,100,278.93,336617.4171,263239.037
593,15.28,0,100,50,357.62,353448.1262,264420.1393
594,50.52,0,40.05,50,668.55,336912.6928,266880.7692
595,13.62,0,67.42,50,186.1,341243.4013,267569.7456
596,25.91,0,0,73.97,106.48,360534.7407,281349.2738
597,27.81,0,34.43,67.12,327.19,342818.2046,272983.1317
598,21.76,0,49.51,86.08,13.66,344393.0079,273770.5334
599,34.33,0,0,100,749.47,358270.9611,281644.5494
600,8.44,0,56.37,41.45,343.16,355613.4805,268553.9979
601,2,0,100,20,281.04,352070.1733,269833.5252
602,24.61,0,76.18,50,281.39,340455.9997,270128.8008
603,29.68,0,86.13,40,333.72,342621.3543,269439.8245
604,45.91,100,0,50,320.46,339373.3227,273967.3837
605,13.82,0,92.43,40,136.97,351873.323,276132.7379
606,16.94,0,100,40,657.18,355810.3312,258613.0525
608,12.26,0,94.55,40,546.06,353940.2522,260187.8558
609,24.17,0,52.48,40,226.25,338389.0707,263928.0133
610,30.32,0,49.83,50,434.29,339767.0234,271802.0294
611,14,0,94.25,50,586.6,352463.8743,265404.3913
612,23.66,0,76.13,50,451.99,357286.7091,270620.9268
613,38.36,77.63,100,40,997.76,356302.4572,272294.1554
614,8.02,100,0,50,9.68,351184.3467,256742.9736
615,27.08,0,89.44,50,169.81,338979.6217,270522.5018
616,2.3,0,44.23,20,193.66,352759.1499,268553.9979
617,30.33,40,60.1,84.74,352.58,358861.5121,275542.187
619,25.93,0,100,40,334.61,338585.9211,268160.2969
620,22.19,0,96.62,40,857.77,348625.2914,263534.3124
621,13.2,0,77.9,50,650.28,352267.024,265305.966
623,4.68,0,100,50,344.24,357286.7091,256250.8476
625,6.5,56.07,75,50,112.7,358172.5358,269833.5252
626,8.14,98.42,70,53.71,151.51,357975.6854,269735.1002
627,7,0,98.89,40,207.15,344688.2835,268061.8715
628,17.16,0,100,30,912.33,349511.1184,268258.7222
629,22.93,0,100,40,363.47,346459.9371,269242.9742
630,20.01,0,97.49,40,622.52,352660.7246,263829.588
632,3.18,0,100,50,342.49,353152.8506,266782.3442
633,24.48,0,99.78,30,1032.66,346263.0865,264912.2653
634,12.23,100,10.57,59.39,19.64,353349.7009,255365.021
635,28.03,0,100,40,637.18,339767.0234,266290.2179
636,4.09,40,86.6,50,83.67,354727.6539,268357.1472
637,3.01,0,100,20,157.67,352857.5749,268160.2969
639,35.94,78.92,0,40,962.56,356696.1578,272491.0057
640,47.19,0,51.23,40,813.82,344491.4329,277313.8406
641,24,5.33,88.67,52.49,976.04,346755.2125,265798.092
642,41.34,0,62.74,40,647.8,340948.126,263928.0133
643,42.86,0,48.12,64.79,402.11,354235.5279,271211.4781
644,2,0,100,50,208.51,353546.5516,266979.1946
645,46.39,0,65.63,40,800.54,356105.6065,278888.6439
646,17.57,0,100,40,932.21,351381.197,265010.6906
647,11.33,0,93.35,30,634.97,351282.772,268258.7222
648,44.18,65.66,0,100,257.85,346263.0865,283514.628
649,21.89,0,95.95,30,786.9,349018.9924,262943.7614
650,44.91,0,85.45,40,817.18,355121.3545,272983.1317
651,6.81,0,49.48,42.79,142.4,344294.5825,270424.0765
652,19.11,0,7.02,40,178.44,353349.7009,281349.2738
654,38.5,87.12,1.73,100,203.05,337700.0941,264026.4383
655,14.37,0,84.81,40,370.14,351381.197,280069.7462
656,24.16,0,89.42,40,628.19,345475.6852,265994.9426
657,19.02,0,44.72,50,516.57,353448.1262,263140.6117
658,23.44,0,14.72,30,1264.83,348723.7167,267077.6196
659,28,0,53.92,40,564.68,339767.0234,265896.5173
660,29.78,0,94.47,50,57.69,338585.9211,271408.3284
661,26.17,10.68,57.77,50,22.97,338290.6454,264813.84
662,18.53,0,99.2,40,176.75,349806.3937,279380.7698
663,20.36,0,96.11,30,453.11,358270.9611,271506.7538
664,25.73,0,94.67,40,303.77,341735.5273,266782.3442
666,22.9,0,100,30,960.7,348428.4411,264026.4383
668,24.38,0,99.65,30,753.71,345081.9842,265207.541
670,29,0,85.53,40,599.97,339078.047,266683.9189
671,49.06,0,71.03,48.18,1041.98,356105.6065,276329.5886
673,25,0,68.05,30,1016.9,346066.2362,264813.84
674,28.71,0,62.21,70.76,532.38,339274.8974,266290.2179
675,39.85,0,60.31,40,694.7,341144.9763,263928.0133
677,22.97,0,72.41,40,438.11,345081.9842,266487.0686
678,25.17,0,39.32,71.75,488.98,345475.6852,266782.3442
680,26.36,0,64.84,86.56,535.06,358270.9611,279577.6202
681,21.73,0,94.26,30,517.19,348231.5908,262451.6354
682,24,0,91.27,30,740.04,347641.0394,268849.2732
683,6.08,0,82.11,40,227.6,344688.2835,271211.4781
684,22.35,0,91.59,30,162.28,353841.8269,270227.2261
685,44.43,0,18.44,70.59,543.11,354432.3782,277609.1162
686,21.09,0,50.75,40,1022.48,351381.197,263534.3124
687,27.28,0,80.88,40,472.89,339963.8737,266979.1946
688,21,40,99.57,40,468.15,349412.693,269833.5252
689,32.21,0,21.17,50,365.48,337207.9681,274164.234
690,45.15,0,87.95,40,801.54,345770.9605,278002.8169
691,27.53,26.43,76.54,40,770.09,357385.1341,272195.7301
692,3,0,100,30,301.06,351282.772,269735.1002
693,17.88,0,48.69,45.43,345.38,345967.8112,261959.5094
695,7.51,0,95.85,47.18,642.15,350987.4963,268652.4229
696,21.11,0,71.03,40,1165.09,351085.9213,262943.7614
697,20.4,0,85.63,40,1035.73,351676.4726,262156.3597
698,5.19,10.89,75.65,54.98,83.87,351873.323,270522.5018
700,17,0,74.88,40,418.35,349215.8427,256447.6983
702,37.26,0,46.11,40,218.43,346164.6615,275640.612
703,14.76,0,70.16,50,318.43,353644.9766,264026.4383
704,18.94,0,69.34,40,1034.53,350987.4963,265404.3913
705,24.4,0,93.9,40,895.62,347050.4881,266979.1946
707,39.6,0,65,69.23,809.62,355318.2052,271998.8797
709,8.54,0,100,40,58.21,342818.2046,267077.6196
710,8.81,0,98.7,50,241.13,356007.1815,268258.7222
711,28.05,0,55.69,62.12,215.69,339471.7477,270325.6511
712,14,0,96.44,40,309.42,352660.7246,281447.6988
713,22.09,40,92.02,40,1167.11,350003.2444,263731.163
714,9.28,0,80.42,50,111.49,355810.3312,267569.7456
715,2.53,0,91.57,30,216.91,350495.3703,270325.6511
716,22.08,0,86.69,30,976.98,349707.9687,263140.6117
717,16.24,0,100,40,459.82,353644.9766,261073.6824
718,11.64,100,7.24,84.23,55.01,351479.6223,256841.3989
720,45.24,0,29.02,84.9,664.26,354629.2285,273081.557
721,22,0,0,40,12.72,343251.4898,281407.1769
722,18.16,0,11.78,50,383.95,353841.8269,261270.5328
723,24.1,0,100,45.75,392.33,346263.0865,268553.9979
724,25.05,0,97.07,40,600.37,355515.0555,270227.2261
725,23.8,8.88,67.78,86.02,458.61,355219.7799,269833.5252
726,10.34,0,55.12,40,188.11,345278.8345,268553.9979
727,3.77,0,77.03,50,67.35,355810.3312,267372.8952
728,15.37,0,33.28,54.26,226.53,349707.9687,254380.769
731,33.8,0,79.45,40,898.81,355908.7562,271506.7538
732,12.01,0,95.95,40,147.74,351578.0473,275050.061
734,7.1,0,100,50,293.08,354235.5279,263239.037
735,21.87,0,73.52,30,827.89,349314.2677,262845.336
736,16.54,40,100,40,412.42,349412.693,270030.3758
737,24.33,0,25.18,40,600.92,350003.2444,274459.5097
738,26.08,0,78.29,64.33,175.06,346558.3621,275050.061
739,31.01,0,61.51,84.65,518.38,358467.8114,274951.6357
740,22.9,0,96.51,40,292.02,351774.898,280561.8721
741,28.59,0,72.45,40,609.45,338684.3464,266880.7692
742,18.73,0,88.82,47.69,153.85,347641.0394,257136.6746
743,27,0,73.44,47.88,498.26,343408.7559,272097.3047
744,25.22,0,79.26,40,623.15,345869.3858,266585.4936
745,20.43,0,62.88,40,392.35,342621.3543,265994.9426
746,36.83,0,22.16,100,501.27,339963.8737,271900.4544
747,23,0,73.11,49.81,1370.43,348723.7167,266487.0686
748,17.16,0,11.79,40,547.25,344491.4329,265699.667
749,19.05,0,81.74,40,1001.84,351085.9213,265601.2416
750,10.88,0,100,40,181.99,343408.7559,266683.9189
751,50.22,0,39.96,61.54,856.66,344393.0079,277707.5412
752,25.01,0,100,40,467.9,338389.0707,267766.5962
754,25,0,89.52,50,177.51,339963.8737,267963.4465
756,26.91,0,75.02,34.99,330.57,355121.3545,269242.9742
757,36.27,0,86.33,30,512.27,340455.9997,263829.588
758,29.03,0,35.81,76.66,227.34,341833.9526,269439.8245
759,11.67,0,90.33,30,548.26,351578.0473,268061.8715
760,67.25,100,0,100,291.6,337404.8188,265699.667
761,33.69,0,0,98.48,22.75,344983.5592,282727.2264
762,23.98,0,94.94,30,542.13,347148.9135,269439.8245
763,17.29,0,88.72,40,508.3,352956.0003,264321.714
764,27.21,0,36.56,60.96,438.63,340751.2753,266880.7692
765,5.87,0,90.08,43.65,28.32,343999.3069,268750.8482
766,3,0,100,50,293.83,359648.9137,257038.2492
767,29,0,87.37,40,573.71,339078.047,266585.4936
768,23.89,0,93.38,30,1076.23,348034.7401,267176.0449
769,49.32,0,0,73.52,302.22,339078.047,272195.7301
770,1,0,0,50,27.05,360633.1657,275345.3366
771,20,0,84.62,40,800.05,350003.2444,261270.5328
772,40.12,40,93.71,30,494.84,354530.8035,271309.9034
773,21.51,0,100,40,862.45,350790.6457,267077.6196
774,21.52,0,97.75,50,272.54,340751.2753,267766.5962
775,37.35,0,75.29,40,354.77,342916.6299,270128.8008
777,15.81,98.64,0,50,5.76,339373.3227,268947.6985
778,3.87,0,100,50,257.22,353251.2759,267176.0449
779,25.61,0,63.28,40,732.55,357877.2601,274557.935
780,10.43,0,53.4,40,8.15,352267.024,276526.4389
782,9.2,0,43.78,50,444.25,352759.1499,266782.3442
783,20.36,0,85.74,40,839.4,352168.5986,263140.6117
784,23,0,74.93,30,1154.3,348428.4411,264715.415
785,24.31,0,98.33,40,380.31,340259.1493,267274.4702
786,17.68,0,24.51,40,130.26,346853.6378,280463.4468
787,27.68,69,24.57,40,900.1,341538.677,264518.5647
788,19.02,0,85.26,68.32,783.69,350593.7953,259794.1548
789,18,0,57.99,48.57,295.87,347837.8898,256644.5486
790,19.36,0,84.1,50,294.36,359648.9137,272491.0057
791,20,0,59.61,40,945.01,351479.6223,264321.714
792,26.71,0,93.24,40,471.85,340357.5747,266979.1946
794,15.75,0,0,50,479.74,353743.4019,262648.4857
795,26,0,84.72,30,930.25,342621.3543,264223.289
796,23.58,0,63.13,50,146.44,360436.3154,278199.6672
798,51.6,0,53.88,80.09,1017.21,355810.3312,273179.982
799,25,0,67.38,41.71,616.75,346558.3621,267766.5962
800,26.76,0,70.13,40,441.33,343999.3069,271605.1788
801,20.61,0,32.4,30,613.76,347837.8898,263042.1864
802,24.35,0,92.69,73.29,947.9,357188.2838,274361.0843
803,41.55,0,83.19,40,674.57,342227.6533,271998.8797
804,46.19,0,94.26,30,562.64,340948.126,263435.8874
805,21.65,0,100,50,69.01,359845.7644,278298.0925
806,38.62,0,97.74,40,428.05,342621.3543,270128.8008
807,26.31,0,43.74,80.92,467.16,358664.6617,279577.6202
808,24.35,0,77.03,40,556.99,358861.5121,274065.809
809,19.56,0,59.94,40,561.02,353251.2759,263140.6117
810,19.86,0,92.73,40,158.26,345672.5355,269046.1238
812,11.6,0,65.04,40,210.1,345967.8112,269636.6748
813,20.02,35.46,100,40,398.09,346558.3621,262451.6354
814,31.5,0,40.64,89.45,399.27,349707.9687,281447.6988
815,11.37,0,100,50,480.59,352857.5749,265207.541
816,12.99,0,0,100,8.75,339767.0234,269046.1238
817,23.33,0,61.06,50,140.26,360141.0397,278101.2422
818,31.92,0,26.99,50,289.4,337207.9681,273868.9584
820,12.13,0,99.43,30,455.96,350101.6694,269636.6748
822,8.48,80.12,29.49,50,239.09,350200.0947,276329.5886
823,3,0,100,50,228.73,353644.9766,266388.6433
824,2.42,0,100,50,50.99,358566.2367,259695.7298
825,8.81,0,100,40,106.31,350692.2207,276821.7146
826,1.96,23.64,100,20,159.62,352267.024,270227.2261
827,12.01,0,99.9,50,57.23,351873.323,273967.3837
828,16.49,0,89.87,50,566.44,356302.4572,258809.9028
829,22.29,1.58,60.56,83.18,625.56,356007.1815,269636.6748
830,15.71,0,62.34,50,594.1,351873.323,266979.1946
831,24,0,98.22,30,1075.91,346656.7875,265109.1156
832,19.43,40.22,61.71,30,632.23,347345.7638,263239.037
834,21,0,87.57,40,1011.18,351282.772,264223.289
835,24.7,0,85.57,40,664.1,345180.4095,265601.2416
836,7.9,0,100,40,44.12,342916.6299,267668.1709
837,47.61,0,79.19,40,639.93,344688.2835,279380.7698
838,6.07,0,78.01,40,82.66,344196.1575,268357.1472
839,27.11,40,90.37,40,410.97,340160.7243,270522.5018
840,24.1,0,37.91,85.25,1173.57,348133.1654,266782.3442
841,21.4,0,79.08,30,703.35,357975.6854,272294.1554
843,47.47,0,84.72,46.8,761.88,344983.5592,278888.6439
844,20.56,0,100,40,80.98,341538.677,269046.1238
845,20.53,0,95.49,30,773.46,349412.693,262451.6354
846,20.82,72.5,27.21,70.67,373.67,348428.4411,261565.8084
849,38.61,0,72.97,47.05,688.07,342621.3543,271703.6041
850,13.18,18.14,91.3,40,2.16,340751.2753,268947.6985
853,31.33,0,71.39,58.6,320.77,358467.8114,277018.5649
854,37.52,0,89.07,40,277.58,341735.5273,277510.6909
855,43.27,0,68.75,40,821.63,341341.8266,272195.7301
856,14.95,0,84.85,40,12.28,341833.9526,267766.5962
857,11.41,40,100,50,397.16,353940.2522,262451.6354
858,19.49,0,95.89,40,580.79,353251.2759,263042.1864
859,26.54,0,98.08,40,215.17,338093.7951,263928.0133
861,23.18,0,95.54,30,619.23,348231.5908,273967.3837
863,17.27,0,78.68,50,567.82,358861.5121,273573.683
864,26.82,0,99.89,40,697.8,342030.803,265109.1156
865,11.46,0,98.99,50,141.79,357778.8351,268849.2732
866,19.1,0,96.2,30,159.91,342818.2046,268455.5725
867,26.58,0,0,100,12.7,341735.5273,276034.3129
868,41.99,40,74.96,40,577.49,355121.3545,278199.6672
869,14.36,0,100,50,341.07,354038.6776,263337.462
870,26.71,0,89.99,30,671.73,341144.9763,265699.667
871,13.15,0,85.57,40,312.34,343704.0316,266290.2179
872,8.29,100,0,100,15.93,361026.8667,273868.9584
873,14.57,0,100,50,42.68,346459.9371,261073.6824
874,9.02,0,0,62.01,453.59,343507.1809,265798.092
875,6.94,0,100,50,70.92,359058.3627,270522.5018
876,23.16,40,98.76,40,439.46,337995.3698,268258.7222
877,25.34,0,85.11,40,806.76,348723.7167,274853.2107
879,27.59,0,22.73,50,103.73,342326.0786,276329.5886
880,11.86,0,100,50,214.05,353743.4019,265305.966
881,33.6,0,78.32,50,380.17,340751.2753,273967.3837
882,24.37,0,98.53,30,782.05,345278.8345,265207.541
885,24.25,0,53.45,50,39.96,348133.1654,282038.2501
886,5.19,0,67.18,40,308.99,349904.819,270227.2261
887,28,0,89.19,40,665.05,339963.8737,266191.7929
888,16.89,0,99.73,38.15,611.8,349314.2677,259695.7298
889,21.5,0,83.47,50,229.98,339865.4487,269931.9505
890,5.27,0,99.94,40,297.94,349707.9687,270325.6511
891,3.28,0,92.33,40,557.91,354333.9529,259892.5801
892,20,0,85.9,30,1178.74,351184.3467,261861.0841
893,11.58,99.39,51.53,65.19,46.51,341243.4013,268455.5725
895,10.67,0,59.06,50,402.12,353054.4256,266290.2179
896,20.08,0,100,40,417.35,346755.2125,262550.0604
899,73.36,100,0,100,164.04,337404.8188,265010.6906
900,25,0,86.92,40,316.55,339078.047,264124.8637
901,19.56,0,0,97.83,22.17,360830.0163,281152.4234
902,9,100,0,50,7.17,353940.2522,280561.8721
903,21.13,0,100,40,902.23,350692.2207,266979.1946
904,14.48,0,48.65,30,315.99,347837.8898,272884.7064
905,31.64,0,74.22,50,311.8,339471.7477,271408.3284
907,45.12,0,54.87,50.29,603.45,341046.551,263534.3124
908,23.91,0,99.97,30,1235.18,348231.5908,266585.4936
909,24,0,83.53,30,1297.34,348330.0158,266388.6433
910,6.14,0,47.75,56.85,334.21,353349.7009,265207.541
912,24.14,0,95.58,40,341.15,343507.1809,270522.5018
913,27,0,79.7,40,528.44,339570.173,266880.7692
914,2.63,38.94,60.32,32.85,7.79,351381.197,270817.7775
915,49.5,0,56.47,40,798.58,355121.3545,273672.108
916,48.03,100,0,63.31,319.15,339274.8974,273967.3837
917,30.46,3.71,83.65,40,679.03,356302.4572,270227.2261
919,16.49,0,73.51,50,519.17,344202.4174,262751.9156
920,24.34,0,91.95,40,767.38,349018.9924,274853.2107
922,25.15,0,25.85,60.07,838.17,346459.9371,266191.7929
923,14.35,0,0,30,342.28,348526.8661,257530.3752
924,17.48,0,64.43,50,807.59,344097.7322,263731.163
925,22.98,0,88.57,50,616.69,344786.7085,262845.336
926,33.69,0,43.91,50,782.83,358074.99,281902.5253
928,23.69,0,100,30,1207.12,349117.4174,267372.8952
931,38.16,0,88.2,40,504.87,341046.551,273672.108
932,22.77,0,75.61,50,110.26,360042.6147,278101.2422
933,26.14,0,29.86,89.58,284.64,343900.8819,270719.3521
934,9.14,100,46.62,60.26,1.68,350987.4963,256546.1233
935,57.37,100,0,50,241.39,338684.3464,275935.8876
936,24,0,41.33,99.02,1125.81,347739.4648,266585.4936
937,15.77,0,66.66,50,233.1,357680.4098,269735.1002
938,24.29,0,99.3,40,415.73,340455.9997,267176.0449
939,2.09,0,42.97,50,46.51,354333.9529,265109.1156
940,23,0,84.3,43.82,1133.03,347345.7638,265798.092
941,23,0,99.57,30,837.7,348133.1654,268750.8482
943,2.82,0,100,50,252.67,359747.339,257136.6746
944,10.89,0,89.03,30,27.84,351085.9213,271309.9034
945,24,0,100,30,1023.87,346459.9371,264518.5647
946,15.26,0,95.43,30,166.48,353054.4256,271605.1788
948,64.67,0,71.51,50,503.05,336913.099,266192.1246
949,15.48,0,100,40,422.34,350593.7953,274361.0843
951,12.19,63.02,74.52,50,19.09,340849.7007,268849.2732
952,2,0,100,50,64.37,354333.9529,264912.2653
953,26.24,0,76.16,40,396.09,343704.0316,271113.0528
954,11.99,0,90.49,50,204.62,357581.9848,268750.8482
955,11.73,0,83.35,41.03,258.62,356105.6065,268357.1472
956,11.35,0,74.11,50,135.65,356499.3075,268061.8715
958,34.23,0,26.26,75.74,381.68,336814.2675,275443.7616
960,31.61,0,97.16,40,648.82,336617.4171,269242.9742
961,21.3,0,94.56,40,958.88,350692.2207,266585.4936
962,19.3,0,57.64,40,775.57,355515.0555,257628.8005
963,20,0,78.45,37.73,1229.35,349609.5434,266782.3442
964,21.02,0,5.17,71.73,551.85,348625.2914,262254.7847
966,19.01,0,92.19,30,1112.23,351479.6223,260876.8321
968,21.07,0,67.51,30,1123.16,350692.2207,262550.0604
969,10.41,0,87.73,40,140.77,352267.024,279577.6202
970,23,0,53.89,40,166.12,344196.1575,274656.36
971,25,0,92.7,30,925.17,346164.6615,265305.966
972,17.89,0,64.95,30,327.7,358270.9611,271014.6278
973,14.94,0,47.07,30,295.8,348133.1654,272884.7064
974,24.02,0,97.13,40,197.43,338979.6217,263632.7377
975,3,0,100,50,216.95,353644.9766,266683.9189
976,24,0,94.8,71.87,1127.07,347641.0394,266487.0686
977,33.7,0,60.46,50,197.02,341243.4013,277215.4152
978,22.02,0,99.63,30,802.22,348920.5671,268849.2732
979,15,0,100,30,321.6,348428.4411,258219.3519
980,24.12,0,87.8,40,539.89,344688.2835,265798.092
981,27.09,0,69.99,58.12,935.11,341833.9526,264321.714
982,24.4,0,67.86,30,868.85,357581.9848,272687.8561
983,20.24,0,88.03,40,546.33,355711.9058,269636.6748
984,25.46,0,57.35,65.02,279.62,339570.173,267766.5962
985,10.26,0,99.69,30,544.97,351578.0473,268258.7222
986,9.62,0,99.58,40,276.32,344786.7085,266979.1946
987,10.48,0,38.82,50,125.02,351212.342,251456.5593
988,20.1,0,81.91,43,524.38,353251.2759,263337.462
989,17.82,0,0,76.66,107.77,359944.1894,277215.4152
990,67.48,100,7.25,100,186.83,337503.2438,265305.966
991,20.25,100,0,100,82.92,361026.8667,273475.2577
992,16.19,0,53.19,30,782.62,350200.0947,268455.5725
993,33.95,57,45.65,50,324.03,340849.7007,274262.6593
994,19.81,0,56.67,50,661.15,344491.4329,263140.6117
995,8.05,0,68.09,50,431.86,352956.0003,265798.092
996,25.21,0,81.12,40,236.19,342227.6533,266683.9189
998,27.83,0,83.98,40,444.82,339176.4724,265994.9426
999,22.71,0,100,40,572.71,348526.8661,269735.1002
1000,28.21,0,76.26,50,261.13,339767.0234,270227.2261
1001,11,0,100,40,298.8,350003.2444,257825.6509
1003,45.35,0,46.34,75.2,1159.11,356302.4572,273967.3837
1004,18.99,0,91.22,40,290.63,341046.551,267274.4702
1005,27,0,97.16,30,892,342129.2283,264420.1393
1006,20.17,0,85.87,30,491.72,348625.2914,261959.5094
1007,12.35,0,100,30,473.23,350200.0947,269538.2498
1008,55.9,0,95.85,50,292.33,338782.7714,276428.0136
1011,59.29,0,58.64,65.7,679.89,354924.5042,276132.7379
1012,11.05,0,76.89,50,434.15,352956.0003,265502.8166
1013,22,0,44.78,37.3,854.93,349018.9924,263239.037
1014,26.75,0,69.47,50,768.65,336617.4171,268061.8715
1015,12.43,0,87.28,30,675.07,350396.945,268750.8482
1016,25.71,0,93.5,40,1046.64,357286.7091,273475.2577
1018,9,100,25.18,50,214.48,352759.1499,278593.3682
1019,15.34,0,33.57,40,800.19,343700.4958,263762.6669
1020,1.96,0,100,20,63.31,352956.0003,269538.2498
1021,29.04,0,19.79,89.68,368.77,345672.5355,280069.7462
1023,5.82,57.01,0,65.52,12.29,343999.3069,269538.2498
1024,35.96,95.55,10.28,50,45.71,340652.8503,275640.612
1026,22.72,0,59.27,30,1421.54,348822.1417,265502.8166
1027,44.79,0,84.97,48.11,418.6,354235.5279,271309.9034
1028,11.79,0,76.88,50,336.11,349609.5434,253987.068
1030,32.65,0,62.71,40,306.97,343211.9056,276231.1633
1031,26.05,0,83.08,40,934.87,342227.6533,263829.588
1032,20.16,40,69.74,40,567.81,343015.0549,265404.3913
1033,22.89,0,49.5,52.57,1077.01,347247.3388,264715.415
