OBJECTID,Temperature,Pct_Canopy_1,Built_Environment_Index,Mean_Elevation,X_Coor,Y_Coor
25387,91,0.002,0.4731424,0.595,295025.8556,4632716.125
42763,88,0.228,0.380254,0.643,295026.1292,4634787.249
18048,84,0.765,0,0.929,295026.2606,4631689.246
25623,91,0,0.6527175,0.595,295026.7288,4632746.116
43032,88,0,0.4658875,0.643,295027.0026,4634817.24
25860,91,0,0.7834635,0.595,295027.6019,4632776.107
43300,88,0.055,0.5048457,0.643,295027.876,4634847.231
26099,90,0.174,0.6124661,0.595,295028.475,4632806.098
26339,90,0.014,0.5916535,0.595,295029.3481,4632836.089
26579,89,0.067,0.6845268,0.595,295030.2212,4632866.08
16403,84,0.611,0,0.913,295030.3141,4631462.923
26821,89,0,0.485749,0.595,295031.0944,4632896.071
27063,89,0,0.4379,0.595,295031.9675,4632926.062
43567,88,0.047,0.5227334,0.643,295031.9698,4634873.197
27306,89,0.283,0.3656465,0.611,295032.8407,4632956.053
27550,88,0.345,0.328425,0.611,295033.7138,4632986.044
27795,88,0,0.3074058,0.619,295034.587,4633016.035
28041,88,0,0.0573649,0.611,295035.4601,4633046.026
28287,88,0.011,0.0998412,0.603,295036.3333,4633076.017
20470,87,0.022,0.3723865,0.897,295036.7664,4632055.547
36746,88,1,0,0.532,295036.9059,4634126.574
28535,87,0.285,0.1519513,0.587,295037.2065,4633106.008
20676,87,0.127,0.411238,0.897,295037.5124,4632085.441
37015,89,1,0,0.532,295037.7792,4634156.565
20264,86,0.057,0.2198258,0.913,295037.8018,4632025.887
13896,86,0.944,0.1366248,0.69,295037.8236,4631064.874
28783,87,1,0,0.579,295038.0796,4633135.999
20882,87,0.116,0.3540699,0.881,295038.3854,4632115.432
37285,89,1,0,0.548,295038.6525,4634186.556
14060,85,1,0,0.73,295038.6964,4631094.865
29032,87,1,0,0.563,295038.9528,4633165.989
21089,87,0.182,0.3184514,0.849,295039.2584,4632145.423
37557,90,0.021,0.3879867,0.563,295039.5259,4634216.547
14230,85,1,0,0.786,295039.5693,4631124.856
29283,87,0.581,0.2132573,0.563,295039.826,4633195.98
13742,87,0.143,0.4256388,0.651,295039.9337,4631037.565
21296,87,0.044,0.2510546,0.833,295040.1314,4632175.414
37831,90,0.098,0.4654816,0.579,295040.3992,4634246.538
14408,85,1,0,0.849,295040.4422,4631154.847
20060,85,0.051,0.0494827,0.937,295040.5258,4631998.282
29529,87,0.016,0.4379,0.579,295040.9479,4633216.648
21506,87,0.125,0.3913622,0.825,295041.0044,4632205.405
38106,90,0.007,0.4926079,0.587,295041.2726,4634276.529
14592,85,1,0,0.889,295041.3151,4631184.838
21720,87,0.102,0.3636723,0.802,295041.8775,4632235.396
38381,91,0,0.7597623,0.587,295042.1459,4634306.52
14779,85,1,0,0.905,295042.1879,4631214.829
21937,87,0.052,0.3018459,0.794,295042.7505,4632265.387
38656,91,0,0.5783396,0.603,295043.0193,4634336.511
14971,85,1,0,0.929,295043.0608,4631244.82
43833,87,0,0.3766109,0.643,295043.1744,4634892.738
22157,86,0.032,0.3198683,0.762,295043.6236,4632295.378
38931,92,0.31,0.4767968,0.627,295043.8926,4634366.502
15171,85,1,0,0.952,295043.9337,4631274.811
22382,86,0.88,0.2701843,0.73,295044.4966,4632325.369
39206,91,0.076,0.5303269,0.627,295044.766,4634396.493
15376,85,1,0,0.96,295044.8066,4631304.802
22609,87,0.791,0.3045203,0.69,295045.3697,4632355.36
39480,91,0.135,0.4866249,0.635,295045.6394,4634426.484
22837,87,0.111,0.2319012,0.651,295046.2427,4632385.351
15584,85,1,0,0.96,295046.2691,4631334.115
39753,91,0.012,0.4416186,0.635,295046.5127,4634456.475
19856,85,0.069,0,0.937,295046.6383,4631971.477
23066,87,0.013,0.3488383,0.627,295047.1158,4632415.342
40026,91,0.127,0.3380588,0.627,295047.3861,4634486.466
23295,87,0.048,0.4917273,0.595,295047.9888,4632445.333
40299,90,0.013,0.2307733,0.627,295048.2595,4634516.457
13592,87,0.002,0.4365863,0.627,295048.6015,4631016.567
23524,87,0.011,0.4656049,0.595,295048.8619,4632475.324
40573,90,0.141,0.1821664,0.627,295049.1329,4634546.448
16404,84,1,0,0.889,295049.4389,4631454.987
23754,87,0.047,0.5055485,0.595,295049.735,4632505.315
40849,89,0.035,0.3008373,0.627,295050.0063,4634576.439
16609,84,1,0,0.889,295050.044,4631484.748
23985,87,0.053,0.4359552,0.595,295050.6081,4632535.306
41125,89,0.032,0.3441894,0.627,295050.8797,4634606.43
16815,84,1,0,0.889,295050.917,4631514.739
24216,88,0.156,0.238827,0.587,295051.4812,4632565.297
41401,89,0.437,0.3374149,0.627,295051.7531,4634636.421
17020,84,0.963,0,0.897,295051.7899,4631544.73
24449,88,0.324,0.2797249,0.579,295052.3542,4632595.288
41676,88,0.313,0.3310257,0.627,295052.6265,4634666.412
17226,84,0.956,0,0.905,295052.6628,4631574.721
24682,88,0.27,0.4555132,0.579,295053.2273,4632625.279
41950,88,0.155,0.4741211,0.643,295053.4999,4634696.403
17432,84,1,0,0.897,295053.5357,4631604.712
16199,84,0.988,0,0.905,295054.0207,4631426.988
24916,89,0.228,0.4939591,0.579,295054.1004,4632655.27
42223,88,0.861,0.2861954,0.651,295054.3733,4634726.394
17637,84,1,0,0.913,295054.4087,4631634.703
15789,84,0.789,0,0.929,295054.9639,4631354.201
25152,90,0.187,0.2596805,0.579,295054.9735,4632685.26
42494,88,0.646,0.328792,0.651,295055.2467,4634756.385
17843,84,1,0,0.937,295055.2816,4631664.694
13593,87,0.075,0.3485684,0.619,295055.6637,4631016.227
25388,90,0,0.5061537,0.595,295055.8466,4632715.251
42764,88,0.778,0.248253,0.651,295056.1201,4634786.376
18049,84,0.865,0,0.96,295056.2517,4631689.348
25624,90,0,0.6647136,0.595,295056.7197,4632745.242
43033,88,0.508,0.2751495,0.651,295056.9936,4634816.367
25861,90,0.451,0.3091574,0.603,295057.5929,4632775.233
43301,88,0.043,0.4353326,0.643,295057.867,4634846.358
26100,90,0.061,0.2760825,0.603,295058.466,4632805.224
43568,87,0.123,0.2806594,0.659,295058.7404,4634876.349
26340,89,0.069,0.48623,0.611,295059.3391,4632835.215
15994,84,0.652,0,0.913,295059.6541,4631404.03
26580,89,0.208,0.3947162,0.595,295060.2122,4632865.206
26822,89,0,0.4499786,0.603,295061.0854,4632895.197
27064,89,0,0.4611115,0.595,295061.9585,4632925.188
27307,89,0,0.4479486,0.595,295062.8317,4632955.179
43834,87,0.3,0.2682115,0.659,295063.609,4634901.192
27551,88,0.525,0.2728117,0.611,295063.7048,4632985.17
19857,85,0.994,0.0801357,0.929,295064.0529,4631964.64
27796,88,0,0.4146913,0.611,295064.578,4633015.161
20061,85,0.068,0.1168898,0.921,295064.8843,4631994.595
28042,88,0,0.0052548,0.595,295065.4511,4633045.152
13743,87,0.611,0.2780665,0.627,295065.6888,4631035.552
20265,87,0.085,0.3407076,0.913,295065.7573,4632024.586
19654,85,0.781,0.0796978,0.937,295065.8622,4631935.449
36480,88,0.179,0.074443,0.548,295066.0235,4634095.71
28288,88,0,0.0731293,0.595,295066.3243,4633075.143
20471,87,0.022,0.3523315,0.897,295066.6303,4632054.577
36747,88,0.155,0.1572061,0.548,295066.8969,4634125.701
28536,87,0.69,0.0687503,0.579,295067.1974,4633105.134
20677,87,0.4,0.2588304,0.881,295067.5034,4632084.568
37016,89,0.975,0.0595544,0.548,295067.7702,4634155.692
13897,86,1,0.0897695,0.659,295067.8146,4631064.001
28784,87,1,0,0.563,295068.0706,4633135.125
20883,87,0.029,0.2580764,0.857,295068.3764,4632114.559
37286,89,0.793,0.1304405,0.54,295068.6435,4634185.683
14061,86,1,0,0.706,295068.6874,4631093.992
29033,87,1,0,0.563,295068.9438,4633165.116
21090,87,0.023,0.3888758,0.841,295069.2494,4632144.55
19452,85,0.464,0.0801357,0.944,295069.3776,4631905.859
37558,90,0.002,0.5929826,0.563,295069.5168,4634215.674
14231,85,1,0,0.77,295069.5603,4631123.983
29284,87,0.579,0.3292278,0.595,295069.817,4633195.107
21297,87,0.174,0.3144474,0.81,295070.1224,4632174.541
37832,91,0.077,0.5817464,0.571,295070.3902,4634245.665
14409,85,1,0,0.817,295070.4332,4631153.974
29530,87,0.134,0.4199461,0.595,295070.8793,4633216.944
21507,87,0.378,0.4569853,0.794,295070.9954,4632204.532
38107,91,0.005,0.5646946,0.579,295071.2635,4634275.656
14593,85,1,0,0.841,295071.306,4631183.965
21721,87,0.033,0.36019,0.786,295071.8685,4632234.523
38382,91,0.038,0.4326452,0.595,295072.1369,4634305.647
14780,85,1,0,0.865,295072.1789,4631213.956
19251,85,0.183,0.0810115,0.96,295072.721,4631877.717
21938,87,0.033,0.1099081,0.762,295072.7415,4632264.514
38657,91,0.031,0.4746931,0.611,295073.0102,4634335.638
14972,85,1,0,0.897,295073.0518,4631243.947
22158,86,0.019,0.252543,0.746,295073.6146,4632294.505
38932,92,0.076,0.4963535,0.627,295073.8836,4634365.629
15172,85,1,0,0.913,295073.9247,4631273.938
22383,87,0.273,0.4121333,0.706,295074.4876,4632324.496
39207,92,0.618,0.3934741,0.627,295074.757,4634395.62
15377,85,1,0,0.921,295074.7976,4631303.929
19050,85,0.007,0.0801357,0.968,295075.1945,4631856.897
22610,87,0.057,0.5079518,0.667,295075.3607,4632354.487
39481,91,0.441,0.4071298,0.627,295075.6303,4634425.611
15585,85,1,0,0.921,295075.6705,4631333.92
22838,87,0.071,0.3751729,0.635,295076.2337,4632384.478
39754,91,0.536,0.2424215,0.627,295076.5037,4634455.602
23067,87,0.005,0.409349,0.611,295077.1068,4632414.469
40027,90,0.473,0.2220153,0.627,295077.3771,4634485.593
23296,87,0,0.4717118,0.595,295077.9798,4632444.459
40300,90,0.004,0.4347822,0.635,295078.2505,4634515.584
16200,84,0.99,0,0.873,295078.2892,4631423.893
15790,85,1,0,0.905,295078.3255,4631361.577
23525,87,0.065,0.5426266,0.595,295078.8529,4632474.45
40574,89,0.111,0.3585268,0.635,295079.1239,4634545.575
16405,84,1,0,0.857,295079.1621,4631453.884
23755,87,0.09,0.4388414,0.587,295079.726,4632504.441
40850,89,0.978,0.0210192,0.635,295079.9972,4634575.566
16610,84,1,0,0.865,295080.035,4631483.875
15995,84,1,0,0.889,295080.3136,4631397.357
23986,88,0.024,0.237761,0.579,295080.5991,4632534.432
41126,89,0.111,0.5073174,0.643,295080.8706,4634605.557
16816,84,0.974,0,0.865,295080.9079,4631513.866
24217,88,0.061,0.1485702,0.579,295081.4721,4632564.423
41402,88,0.042,0.1087356,0.651,295081.744,4634635.548
17021,84,0.661,0,0.881,295081.7809,4631543.857
24450,88,0.029,0.2493813,0.579,295082.3452,4632594.414
41677,88,0.31,0.488958,0.651,295082.6174,4634665.539
17227,84,0.968,0,0.897,295082.6538,4631573.848
24683,88,0.073,0.3928222,0.579,295083.2183,4632624.405
41951,88,0.076,0.4100283,0.643,295083.4909,4634695.53
17433,84,1,0,0.913,295083.5267,4631603.839
24917,90,0.315,0.2665824,0.579,295084.0914,4632654.396
42224,88,0.165,0.3799815,0.659,295084.3643,4634725.521
17638,84,1,0,0.937,295084.3997,4631633.83
25153,90,0.076,0.37437,0.579,295084.9645,4632684.387
42495,88,0.651,0.148886,0.659,295085.2377,4634755.512
17844,84,1,0,0.952,295085.2726,4631663.821
25389,90,0.001,0.5278586,0.595,295085.8376,4632714.378
42765,88,0.821,0.0253982,0.659,295086.1111,4634785.503
18050,84,0.964,0,0.976,295086.2479,4631689.449
25625,90,0,0.6250989,0.595,295086.7107,4632744.369
43034,87,0.109,0.2421019,0.659,295086.9845,4634815.494
25862,90,0.076,0.4173887,0.603,295087.5839,4632774.36
43302,87,0.316,0.3426927,0.659,295087.858,4634845.485
26101,89,0.053,0.2580992,0.611,295088.457,4632804.351
43569,87,0.733,0.1559495,0.667,295088.7314,4634875.476
26341,89,0.209,0.3243896,0.611,295089.3301,4632834.342
43835,86,1,0.041747,0.69,295089.6058,4634905.466
26581,89,0.028,0.2188938,0.611,295090.2032,4632864.333
13744,87,0.055,0.4234493,0.627,295090.2764,4631042.441
26823,89,0.038,0.2481043,0.611,295091.0764,4632894.324
19252,85,1,0,0.96,295091.3834,4631873.758
19051,85,0.913,0,0.976,295091.7499,4631844.433
27065,89,0.038,0.2514834,0.611,295091.9495,4632924.315
19453,85,1,0,0.952,295092.2564,4631903.749
27308,89,0,0.3437515,0.603,295092.8226,4632954.306
19655,85,1,0,0.944,295093.1293,4631933.74
27552,88,0.051,0.1887349,0.603,295093.6958,4632984.297
19858,85,1,0,0.929,295094.0023,4631963.731
27797,88,0,0.4295799,0.611,295094.5689,4633014.288
20062,86,0.528,0.0548542,0.913,295094.8753,4631993.722
18850,85,0.535,0,0.992,295095.1382,4631814.806
36218,88,0.879,0.0140128,0.548,295095.1412,4634064.846
44099,86,0.404,0,0.698,295095.4192,4634929.165
28043,88,0,0.083201,0.595,295095.4421,4633044.279
20266,87,0,0.4364133,0.897,295095.7483,4632023.713
36481,88,0.012,0.5136708,0.563,295096.0145,4634094.837
28289,88,0.314,0.1195467,0.579,295096.3153,4633074.27
20472,87,0.001,0.4033251,0.881,295096.6213,4632053.704
36748,89,0,0.523869,0.563,295096.8878,4634124.828
28537,88,1,0,0.571,295097.1884,4633104.261
20678,87,0.002,0.4205612,0.865,295097.4943,4632083.695
13898,86,0.937,0.074443,0.659,295097.5885,4631063.367
37017,89,0.085,0.4256388,0.563,295097.7612,4634154.819
28785,87,0.906,0.035032,0.563,295098.0616,4633134.252
20884,87,0.046,0.3636529,0.849,295098.3674,4632113.686
18650,85,0.117,0,1,295098.5873,4631785.77
37287,90,0.058,0.337183,0.556,295098.6345,4634184.81
14062,86,1,0,0.706,295098.6784,4631093.119
29034,87,0.036,0.2071267,0.563,295098.9348,4633164.243
21091,87,0.156,0.3463718,0.81,295099.2404,4632143.677
37559,90,0.028,0.4103123,0.556,295099.5078,4634214.801
14232,86,1,0,0.738,295099.5513,4631123.11
29285,87,0.001,0.3608142,0.595,295099.808,4633194.234
21298,87,0.056,0.2404292,0.794,295100.1134,4632173.668
37833,90,0.145,0.4379,0.563,295100.3812,4634244.792
14410,85,1,0,0.762,295100.4242,4631153.101
29531,87,0,0.4379,0.619,295100.842,4633217.236
21508,87,0.027,0.4878994,0.77,295100.9864,4632203.659
38108,91,0.018,0.4379,0.579,295101.2545,4634274.783
14594,85,1,0,0.794,295101.297,4631183.092
18450,85,0,0,0.992,295101.3642,4631762.393
21722,87,0.038,0.2513292,0.754,295101.8595,4632233.65
38383,91,0.038,0.4317694,0.595,295102.1279,4634304.774
14781,85,1,0,0.817,295102.1699,4631213.083
21939,87,0.528,0.3239173,0.738,295102.7325,4632263.641
38658,91,0.17,0.352509,0.611,295103.0012,4634334.765
14973,85,1,0,0.849,295103.0428,4631243.074
22159,87,0.39,0.2989222,0.69,295103.6055,4632293.632
38933,91,0.056,0.4787018,0.627,295103.8746,4634364.756
15173,85,1,0,0.881,295103.9157,4631273.065
22384,87,0.076,0.150476,0.675,295104.4786,4632323.622
39208,91,0.166,0.2165904,0.619,295104.7479,4634394.747
15378,85,1,0,0.873,295104.7886,4631303.056
22611,87,0.044,0.3777911,0.635,295105.3516,4632353.613
39482,91,0.692,0.0249603,0.611,295105.6213,4634424.738
15586,85,1,0,0.897,295105.6615,4631333.047
22839,87,0.104,0.313697,0.619,295106.2247,4632383.604
39755,91,0.997,0.0179539,0.627,295106.4947,4634454.728
15791,85,1,0,0.881,295106.5344,4631363.038
23068,87,0.072,0.4465601,0.603,295107.0978,4632413.595
40028,89,0.614,0.2160582,0.627,295107.3681,4634484.719
15996,84,1,0,0.865,295107.4073,4631393.029
23297,87,0.086,0.507173,0.587,295107.9708,4632443.586
40301,89,0.016,0.5530233,0.643,295108.2414,4634514.71
16201,84,0.933,0,0.841,295108.2802,4631423.02
23526,87,0.883,0.2214928,0.587,295108.8439,4632473.577
40575,89,0.229,0.3526294,0.643,295109.1148,4634544.701
16406,84,0.989,0,0.833,295109.1531,4631453.011
23756,87,0.576,0.3429133,0.579,295109.717,4632503.568
40851,89,0.078,0.4677949,0.651,295109.9882,4634574.692
16611,84,0.981,0,0.833,295110.026,4631483.002
23987,88,0.152,0.0267119,0.579,295110.59,4632533.559
41127,88,0.039,0.3955323,0.659,295110.8616,4634604.683
16817,84,0.931,0,0.865,295110.8989,4631512.993
24218,88,0.089,0,0.579,295111.4631,4632563.55
41403,88,0.19,0.1121923,0.667,295111.735,4634634.674
17022,84,0.72,0,0.897,295111.7719,4631542.984
24451,88,0.02,0,0.579,295112.3362,4632593.541
41678,88,0.586,0.2387632,0.659,295112.6084,4634664.665
17228,84,1,0,0.913,295112.6448,4631572.975
24684,88,0.017,0.5137455,0.579,295113.2093,4632623.532
41952,88,0.039,0.3112723,0.659,295113.4818,4634694.656
17434,84,1,0,0.929,295113.5177,4631602.966
24918,89,0.005,0.4013203,0.579,295114.0824,4632653.523
42225,88,0.069,0.4290263,0.667,295114.3552,4634724.647
17639,84,1,0,0.952,295114.3907,4631632.957
25154,90,0,0.4154073,0.579,295114.9555,4632683.514
42496,87,0.374,0.4498857,0.683,295115.2287,4634754.638
17845,84,1,0,0.976,295115.2636,4631662.948
25390,90,0.075,0.4982299,0.595,295115.8286,4632713.505
42766,87,0.92,0,0.675,295116.1021,4634784.629
25626,90,0.071,0.4283219,0.595,295116.7017,4632743.496
43035,87,0.725,0.061306,0.667,295116.9755,4634814.62
18051,85,1,0,0.976,295117.0762,4631691.684
25863,90,0.165,0.4314128,0.603,295117.5748,4632773.487
43303,87,1,0.0183918,0.675,295117.849,4634844.611
18451,85,0.352,0,0.976,295118.2239,4631753.177
26102,89,0.801,0.3658009,0.611,295118.448,4632803.478
43570,87,1,0,0.69,295118.7224,4634874.602
18651,85,0,0,0.992,295118.7554,4631782.912
26342,89,0,0.4193355,0.619,295119.3211,4632833.469
43836,86,0.701,0.0770704,0.722,295119.5958,4634904.593
18851,85,0.474,0,0.992,295119.6284,4631812.903
26582,89,0,0.4623565,0.627,295120.1942,4632863.46
19052,85,0.686,0,0.976,295120.5014,4631842.894
44100,86,0.255,0.1755979,0.746,295120.5674,4634934.479
18251,85,0.737,0.0801357,0.968,295120.9018,4631723.837
26824,89,0.002,0.4432649,0.627,295121.0673,4632893.451
19253,85,0.965,0,0.96,295121.3744,4631872.885
27066,89,0.02,0.3315169,0.627,295121.9405,4632923.442
19454,85,0.968,0,0.96,295122.2473,4631902.876
27309,89,0,0.0906453,0.611,295122.8136,4632953.433
19656,85,1,0,0.944,295123.1203,4631932.867
13899,87,0.238,0.319667,0.643,295123.1376,4631068.739
27553,88,0.023,0.0240845,0.603,295123.6868,4632983.424
19859,86,1,0,0.929,295123.9933,4631962.858
35958,88,1,0,0.54,295124.2589,4634033.982
27798,88,0.024,0.341562,0.603,295124.5599,4633013.415
20063,87,0.825,0.0380257,0.905,295124.8663,4631992.849
36219,88,0.59,0.2136952,0.556,295125.1322,4634063.972
28044,88,0,0.1861075,0.595,295125.4331,4633043.406
20267,87,0.001,0.5372472,0.889,295125.7393,4632022.84
44363,86,0.036,0.210192,0.738,295125.7396,4634962.055
36482,89,0,0.7064636,0.563,295126.0055,4634093.963
28290,88,0.647,0.1085992,0.579,295126.3062,4633073.397
20473,87,0.021,0.4434293,0.865,295126.6123,4632052.831
36749,89,0,0.9260264,0.563,295126.8788,4634123.954
28538,88,0.736,0.0052548,0.563,295127.1794,4633103.388
20679,87,0.07,0.4032303,0.849,295127.4853,4632082.822
37018,89,0.033,0.5672408,0.563,295127.7521,4634153.945
28786,87,0.02,0.0188297,0.579,295128.0526,4633133.379
20885,87,0.071,0.4107823,0.817,295128.3583,4632112.813
37288,90,0.043,0.4379,0.563,295128.6255,4634183.936
14063,87,0.984,0.0324046,0.659,295128.6694,4631092.246
29035,87,0.087,0.021895,0.579,295128.9258,4633163.37
21092,87,0.018,0.3886621,0.802,295129.2314,4632142.804
37560,91,0.145,0.4230114,0.563,295129.4988,4634213.927
14233,86,1,0,0.683,295129.5423,4631122.237
29286,87,0.028,0.0770704,0.603,295129.7989,4633193.361
21299,87,0.017,0.3523069,0.77,295130.1044,4632172.795
37834,91,0,0.6214216,0.579,295130.3721,4634243.918
14411,86,1,0,0.706,295130.4152,4631152.228
29532,87,0.076,0.4287041,0.643,295130.8206,4633217.528
21509,87,0.065,0.3067251,0.754,295130.9774,4632202.786
38109,91,0.076,0.4634108,0.579,295131.2455,4634273.909
14595,85,1,0,0.73,295131.288,4631182.219
21723,87,0.82,0.1816159,0.738,295131.8504,4632232.776
38384,91,0,0.7127974,0.587,295132.1188,4634303.9
14782,85,1,0,0.77,295132.1609,4631212.21
21940,87,0.5,0.4828357,0.706,295132.7235,4632262.767
38659,91,0.171,0.4804423,0.611,295132.9922,4634333.891
14974,85,1,0,0.825,295133.0338,4631242.201
22160,87,0.468,0.296227,0.675,295133.5965,4632292.758
38934,91,0.577,0.39354,0.619,295133.8656,4634363.882
15174,85,1,0,0.833,295133.9067,4631272.192
22385,87,0.108,0.3355168,0.643,295134.4696,4632322.749
39209,91,0.693,0.1910553,0.611,295134.7389,4634393.873
15379,85,1,0,0.849,295134.7796,4631302.183
22612,87,0.011,0.3164265,0.627,295135.3426,4632352.74
44626,86,0,0.0433521,0.722,295135.4306,4634980.134
39483,91,0.042,0.0836389,0.619,295135.6123,4634423.864
15587,85,1,0,0.881,295135.6525,4631332.174
22840,87,0.14,0.4621106,0.603,295136.2157,4632382.731
39756,90,0.211,0.1597962,0.635,295136.4857,4634453.855
15792,85,1,0,0.857,295136.5254,4631362.165
23069,87,0.039,0.42987,0.595,295137.0887,4632412.722
40029,89,0.727,0.088438,0.643,295137.359,4634483.846
15997,84,1,0,0.849,295137.3983,4631392.156
23298,87,0.011,0.4026924,0.587,295137.9618,4632442.713
40302,88,0.006,0.3778232,0.643,295138.2324,4634513.837
16202,84,0.986,0,0.817,295138.2712,4631422.147
23527,87,0.419,0.211982,0.579,295138.8349,4632472.704
40576,88,0.078,0.3563256,0.651,295139.1058,4634543.828
16407,84,0.938,0,0.833,295139.1441,4631452.138
23757,88,0.69,0.0576936,0.579,295139.7079,4632502.695
40852,88,0.034,0.7047964,0.659,295139.9792,4634573.819
16612,84,0.943,0,0.841,295140.017,4631482.129
23988,88,0.123,0,0.579,295140.581,4632532.686
41128,88,0.029,0.4843093,0.675,295140.8526,4634603.81
16818,84,1,0,0.873,295140.8899,4631512.12
24219,88,0.016,0.0271498,0.579,295141.4541,4632562.677
41404,88,0.034,0.0017516,0.667,295141.726,4634633.801
17023,84,1,0,0.905,295141.7628,4631542.111
24452,88,0.235,0.1895449,0.579,295142.3272,4632592.668
41679,88,0.046,0.1882665,0.667,295142.5994,4634663.792
17229,84,1,0,0.921,295142.6358,4631572.102
24685,88,0.02,0.3291755,0.579,295143.2003,4632622.659
13900,86,0,0.4168808,0.603,295143.2377,4631076.805
41953,88,0.311,0.3938133,0.69,295143.4728,4634693.783
17435,85,1,0,0.937,295143.5087,4631602.093
24919,89,0.033,0.3297387,0.579,295144.0734,4632652.65
42226,87,0.885,0.1618153,0.69,295144.3462,4634723.774
